bin,liquidity_usd,opt_capital_kept,uni_volume_ether,opt_user_kept_ether,uni_volume_usd,opt_user_kept,opt_price,uni_price,opt_fee,opt_lp_return_bin,uni_lp_return_bin,opt_log_cum_return,uni_log_cum_return,opt_total_income,opt_il_usd,opt_net_income,opt_lp_surplus_volume,opt_protocol_objective,opt_lp_return_year,check_opt_return,opt_solve_time_ms,opt_total_sweep_time_ms
19258438,297267494.4512038,28844618.45450219,191.15546346086592,191.1554634608659,548236.428886,547688.1924571138,2865.145377177455,2868.013390568023,0.0001,1.8987534652989256e-06,0.000161812776273466,0.0010905523573746857,-0.007146236444890397,54.76881924571138,0.0,54.76881924571138,547688.1924571138,1095376.3849142275,0.09979848213611152,0.09979848213744127,531.2682799994946,26136.965362995397
19258489,297329579.4954393,23659001.81447373,148.72699984024,148.64875594700993,426511.986419,425861.31482199114,2864.88314085724,2867.750891748989,0.0001,1.7999969658967794e-06,5.8898236857812387e-05,0.0010923523527206164,-0.007087339942465551,42.586131482199114,0.0,42.586131482199114,425861.31482199114,851722.6296439823,0.09460784052753472,0.0946078405300169,308.440527995117,15344.678609981202
19258537,297363824.89786315,56466947.93994631,321.4282775314146,321.18159036094914,920514.4541620001,918888.1772008614,2860.961539446267,2863.8253648110785,0.0001,1.6273027155250478e-06,-0.0008466747116930393,0.0010939796541120286,-0.007934373285636103,91.88881772008614,0.0,91.88881772008614,918888.1772008614,1837776.3544017228,0.08553103072799652,0.08553103072802354,534.6610330161639,25036.381832993357
19258587,297075435.513354,25833172.131738394,140.27240296250713,140.27240296250713,402063.10030199995,400856.9110010939,2857.7033153715734,2866.3022220376865,0.0001,1.5517138545515971e-06,0.0003568047630959701,0.0010955313667626414,-0.007577632162222112,40.08569110010939,3.725290298461914e-09,40.085691103834684,400856.9110383468,801713.8220394407,0.08155808019523195,0.08155808019119205,422.6627520110924,21257.33202698757
19258635,297205783.6291032,50347276.54675756,108.04176462070812,108.04176462070812,309861.877339,310481.6010936779,2873.7183457124747,2867.982380950574,0.00025,1.5417000800189048e-06,0.00021182039246024682,0.0010970730656542664,-0.00736583420053382,77.62040027341948,7.450580596923828e-09,77.62040028087006,310481.60112348024,620963.2022171582,0.08103175620579364,0.08103175619685715,401.7633379844483,13927.188793022651
19258686,297296976.3382463,66460416.024869554,156.20148096086746,156.20148096086743,448035.62085700006,447587.585236143,2865.4503304502946,2868.318649099394,0.00025,1.6836622910570377e-06,-0.00035679342411763765,0.0010987567265280495,-0.00772269129056939,111.89689630903574,0.0,111.89689630903574,447587.585236143,895175.170472286,0.0884932900179579,0.08849329001883961,368.47794899949804,18830.287327989936
19258734,297129493.9929962,50334352.92407489,286.2105525914593,286.04285305957956,823280.4836109998,822798.0983514165,2876.485427098005,2876.485427098005,0.0001,1.6346650956108206e-06,0.0006170094390830341,0.0011003913902874927,-0.007105872123547995,82.27980983514166,0.0,82.27980983514166,822798.0983514166,1645596.1967028333,0.08591799742530473,0.08591799742262242,403.5119829932228,10777.040277986089
19258784,297301310.24532413,158016272.32298923,1004.831057739224,1004.8310577392239,2900542.120706,2891840.494343881,2877.937014457189,2886.5968048718046,0.0001,1.8300903140107536e-06,0.0037671642492722894,0.0011022214789268385,-0.003345785867111089,289.1840494343881,0.0,289.1840494343881,2891840.494343881,5783680.988687762,0.09618954690440522,0.09618954690211716,311.87193500227295,5288.07716499432
19258833,298622716.0889921,104347830.66335772,625.5817177932589,625.5817177932588,1805377.827784,1801767.0721284316,2880.1466233447004,2885.918460265231,0.0001,1.7266933683951817e-06,0.0001935191202020892,0.0011039481708043921,-0.0031522854693185947,180.17670721284318,0.0,180.17670721284318,1801767.0721284316,3603534.1442568633,0.09075500344285076,0.09075500344049013,439.9914829991758,11409.039563994156
19258883,298692029.4993942,29585671.508815527,169.98169516310722,169.98169516310722,490367.370077,489386.635336846,2879.054917455973,2884.8245665891513,0.0001,1.6541339451802723e-06,0.00017494250149144175,0.0011056023033814645,-0.0029773582684821296,48.938663533684604,0.0,48.938663533684604,489386.635336846,978773.270673692,0.08694128015867511,0.08694128016069232,522.8158700047061,21127.093841001624
19258932,298777275.3426745,36803097.01801388,200.52054597799878,200.39132316865198,578292.140902,577919.4681930462,2883.954549801847,2883.954549801847,0.0001,1.5703011839198587e-06,2.621431622362685e-05,0.001107172603332516,-0.002951144295847796,57.79194681930462,0.0,57.79194681930462,577919.4681930462,1155838.9363860923,0.08253503022682777,0.08253503022912727,561.0279820102733,19527.278317982564
19258981,298760431.1854673,34902626.06024923,206.82086769351335,206.82086769351335,596459.700157,594670.3210565291,2875.291684482088,2883.9435150271693,0.0001,1.703798218592503e-06,-0.0007012495644233273,0.0011088764000995643,-0.003652639850754101,59.46703210565291,0.0,59.46703210565291,594670.3210565291,1189340.6421130581,0.08955163436922195,0.08955163436783305,501.87053097761236,21966.362796985777
19259031,298507975.45009726,56651717.686952956,322.6206221957552,322.6206221957552,930939.984731,930939.984731,2885.5563491106823,2885.5563491106823,0.0001,1.6432687705520321e-06,0.0001473665584189107,0.0011105196675200123,-0.0035052841497198585,93.0939984731,0.0,93.0939984731,930939.9847309999,1861879.9694619998,0.08637020658021481,0.08637020658370594,390.6509820080828,10286.874643992633
19259078,298552548.5729967,33939127.963756226,192.43910109543359,192.4391010954336,554382.69497,552719.54688509,2872.179010080636,2880.8214745041487,0.0001,1.6285614276104623e-06,-5.0320378869005084e-05,0.0011121482276216209,-0.0035556057947015818,55.271954688509,0.0,55.271954688509,552719.54688509,1105439.09377018,0.08559718863520589,0.08559718863046795,296.68056601076387,14906.489529006649
19259127,298576156.5071195,36106067.12753895,188.30091342748372,188.30091342748372,542253.476331,541711.222854669,2876.837998256905,2879.7177159728776,0.0001,1.500332952190999e-06,-0.0018223338344971788,0.0011136485594482205,-0.005379602099525204,54.1711222854669,0.0,54.1711222854669,541711.222854669,1083422.445709338,0.0788574999671589,0.07885749996319437,375.4131239838898,16964.21700398787
19259176,298094094.4751034,25558688.66274462,130.48680064226565,130.48680064226565,376009.400681,376009.40068099997,2881.5895464541545,2881.589546454155,0.0001,1.4711607690150652e-06,2.1057650837945978e-05,0.001115119719135049,-0.005358544670396491,37.6009400681,0.0,37.6009400681,376009.40068099997,752018.8013619999,0.07732421001943182,0.07732421001016913,459.35465799993835,17709.9589399877
19259225,298024196.7461061,133293961.2156894,876.75592965642,876.7559296564199,2523564.3149719993,2526087.879286971,2881.1756999201425,2878.297402517625,0.0001,1.895125522752967e-06,0.0002903986532292913,0.0011170148428620338,-0.00506818817469471,252.6087879286971,0.0,252.6087879286971,2526087.879286971,5052175.758573942,0.09960779747589596,0.09960779747406404,219.87146302126348,3223.0905310134403
19259275,298104972.89229465,110436453.09960496,655.814829134404,655.8148291344041,1890378.7918279998,1890378.7918279998,2882.4886352799767,2882.488635279977,0.0001,1.711734430770814e-06,-2.7631403527845416e-05,0.001118726575827883,-0.005095819959976767,189.0378791828,0.0,189.0378791828,1890378.791828,3780757.583656,0.08996876168131399,0.089968761681832,192.21273000584915,6801.734449021751
19259372,301210419.4874402,152475184.8886135,964.8874307848537,962.5131713962151,2789695.12617,2782830.6364550074,2891.213044303853,2891.213044303853,0.0001,1.8251039593675045e-06,0.00045618592187737344,0.0011205516781216793,-0.004639738059262841,278.28306364550076,0.0,278.28306364550076,2782830.6364550074,5565661.272910015,0.09592746410435603,0.09592746410595222,358.4282619995065,15936.311560013564
19259421,301224410.95521104,173660133.44199908,1147.9426901028774,1147.5250603659827,3324510.8648329997,3316654.7813044004,2890.2678432544317,2896.059963180793,0.0001,1.909853871218021e-06,0.0010017249446928873,0.0011224615301691843,-0.003638514506192552,331.6654781304401,0.0,331.6654781304401,3316654.7813044004,6633309.562608801,0.10038191947121919,0.10038191947414762,291.592326015234,18360.002854984486
19259473,301624671.04114884,84818472.81354381,493.7279002440607,493.7279002440607,1428559.021928,1428559.0219279998,2893.413601341612,2893.4136013416123,0.0001,1.684254590469221e-06,-1.8938106050369763e-05,0.0011241457833412907,-0.003657452791571106,142.8559021928,0.0,142.8559021928,1428559.0219279998,2857118.0438559996,0.08852442127506226,0.08852442127641118,350.4841319809202,15811.85139901936
19259520,301603781.37719965,66998771.05165934,392.94026732125474,392.94026732125474,1137563.777227,1135288.649672546,2889.214326167219,2895.004334836893,0.0001,1.6944917523892832e-06,-0.0002785370253735385,0.0011258402736581098,-0.003936028615586601,113.5288649672546,0.0,113.5288649672546,1135288.649672546,2270577.299345092,0.08906248650558073,0.08906248650368867,311.7298159922939,15221.336618007626
19259570,301440171.70070016,147250672.63857165,934.8341992812856,934.8341992812856,2703274.479234,2697867.930275532,2885.9319998665997,2891.715430728056,0.0001,1.8321600043875368e-06,-0.00021473655702999444,0.0011276724319840847,-0.004150788231812195,269.7867930275532,0.0,269.7867930275532,2697867.930275532,5395735.860551064,0.09629832983060893,0.09629832982910788,173.35224800626747,9625.16862800112
19259620,301436148.7100747,62221857.45356428,359.5407197262954,359.5407197262954,1039035.3676630001,1037996.3322953371,2887.0063259747717,2889.8962221969687,0.0001,1.6682181708734528e-06,0.0001668456370728086,0.0011293406487635463,-0.003983956511924808,103.79963322953371,0.0,103.79963322953371,1037996.3322953371,2075992.6645906742,0.08768154706110867,0.08768154705921229,256.3350640120916,13543.520612001885
19259670,301467547.21170413,89027211.7631234,207.04893503879356,207.04893503879356,599045.8708800001,597847.77913824,2887.4709209502807,2893.2574358219244,0.00025,1.6788343905135181e-06,0.00013911172270857802,0.0011310194817449226,-0.0038448544643547035,149.46194478456002,1.4901161193847656e-08,149.46194479946118,597847.7791978447,1195695.5583360847,0.08823953556539052,0.08823953555903401,236.98041500756517,13998.637381999288
19259719,301519458.5292464,170526466.85808125,1104.8353570851173,1104.8353570851173,3196458.570231,3193262.1116607683,2890.260608680681,2893.1537624431244,0.0001,1.8725903201397618e-06,-0.00014630099874269077,0.0011328920703117676,-0.003991166166132431,319.32621116607686,0.0,319.32621116607686,3193262.1116607683,6386524.223321537,0.09842334722654587,0.0984233472229656,167.74860298028216,10196.348783007124
19259768,301494518.7286465,257694484.30436954,1902.8978231205062,1902.8978231205065,5497481.358179,5491983.876820821,2886.1160121643725,2889.005017181554,0.0001,2.131199622547644e-06,-6.860901382268812e-05,0.001135023267663322,-0.004059777533661139,549.1983876820822,0.0,549.1983876820822,5491983.876820821,10983967.753641643,0.11201585216110418,0.11201585216117674,65.56682600057684,10861.18098499719
19259818,301453630.38159215,301453630.38159215,1269.3819802646094,1267.2755611102689,3681110.541589,3675002.0873375605,2899.92342637608,2899.92342637608,0.00025,3.047734142963874e-06,0.0011060359735382383,0.0011380709971620477,-0.00295435276727377,918.7505218343902,0.0,918.7505218343902,3675002.0873375605,7350004.174675121,0.16018890655418122,0.16018890655492654,8.981919992947951,7578.28418398276
19259864,301701356.1449475,263600940.08640113,1914.2704012928782,1914.109127292325,5582991.854114,5571356.453625415,2910.678588898736,2916.511612122982,0.0001,2.113557126198906e-06,0.0016484826239872281,0.0011401845520546934,-0.001307227399363273,557.1356453625416,2.9802322387695312e-08,557.1356453923439,5571356.453923439,11142712.907548854,0.1110885625530145,0.11108856255245877,118.94072199356742,13940.352399018593
19259912,302162734.9340219,248737285.57724044,1729.923116814279,1729.733116814279,5069854.746764999,5059159.321327946,2924.8207553808124,2930.6821196200526,0.0001,2.0339368541339673e-06,0.0003093732836269206,0.0011422184868402979,-0.0009979019617826336,505.91593213279464,0.0,505.91593213279464,5059159.321327946,10118318.642655892,0.10690372105328133,0.10690372105034372,166.66956699918956,1712.4862920027226
19259962,302194329.7344143,92325087.15388215,527.361015252256,527.361015252256,1542947.1198749999,1541404.172755125,2922.8633292466925,2925.7891183650577,0.0001,1.6695399054278726e-06,-0.00018157521298166728,0.0011438880253520534,-0.001179493661539052,154.1404172755125,0.0,154.1404172755125,1541404.172755125,3082808.34551025,0.087751017429289,0.08775101743059863,618.601858994225,17492.302805010695
19260011,302135152.5439266,183729297.2156462,1221.9077356755363,1221.9077356755365,3575869.221217001,3568717.4827745673,2920.6112528632025,2926.4641812256536,0.0001,1.9423780185616793e-06,-0.00030027560555205833,0.0011458304014842885,-0.001479814358837571,356.87174827745673,0.0,356.87174827745673,3568717.4827745673,7137434.965549135,0.10209138865560187,0.10209138865306941,290.9846479888074,5872.457158984616
19260061,302046579.1194242,218152234.4184573,609.5449678148561,596.3378069697018,1780153.071346,1736357.310429668,2911.700868427226,2920.462255192804,0.00025,1.9898458928197644e-06,7.407928480400962e-05,0.0011478202453972725,-0.001405737817768325,434.08932760741703,5.960464477539063e-08,434.0893276670217,1736357.3106680866,3472714.6210977547,0.10458630012660682,0.10458630011850166,202.65068000298925,23416.82566801319
19260111,302051837.25491786,79950241.83244368,449.4346071740665,449.43460717406646,1313215.3803940003,1310588.949633212,2916.0837387976662,2921.9275939856375,0.0001,1.6392557665802798e-06,-0.0001380483772993748,0.0011494594998203776,-0.0015437957246219592,131.05889496332122,0.0,131.05889496332122,1310588.949633212,2621177.899266424,0.08615928309145951,0.0861592830906385,479.29894900880754,12020.031602005474
19260158,302020956.0210425,49703286.112692215,263.15811804684563,261.627644460522,769175.48536,763937.4165356999,2919.941499725475,2922.864364089565,0.0001,1.536995793001745e-06,0.000612246337967219,0.001150996494432284,-0.0009317367329797761,76.39374165356999,0.0,76.39374165356999,763937.4165356999,1527874.8330713997,0.08078449888017172,0.08078449887890223,441.5915319987107,21704.350861982675
19260207,302246290.4858981,111401554.05268861,657.2900181939932,657.2900181939932,1921669.2860909998,1921669.2860909996,2923.6246297655416,2923.624629765542,0.0001,1.7249932483285764e-06,-6.806541589632131e-05,0.001152721486192727,-0.000999804465431639,192.16692860909998,-1.4901161193847656e-08,192.16692859419882,1921669.2859419882,3843338.572032988,0.09066564513214997,0.09066564512985945,866.8091939762235,23736.233509000158
19260257,302194515.8160697,66140649.94071304,369.304539185345,369.304539185345,1080916.39529,1079835.4788947098,2923.970231388807,2926.8971285173243,0.0001,1.6326351191546429e-06,-0.00011666202409787227,0.0011543541199790773,-0.0011164732950727564,107.98354788947098,7.450580596923828e-09,107.98354789692156,1079835.4789692156,2159670.9578639255,0.08581130186276803,0.08581130186215233,668.228853988694,20689.58414901863
19260307,302146395.5206796,302146395.5206796,262.4334921611995,262.4334921611995,768006.069093,766470.056954814,2920.6259103697425,2926.4788681059545,0.001,2.536750622801852e-06,0.00013408843195752423,0.0011568908673844254,-0.000982393852165393,766.470056954814,5.960464477539063e-08,766.4700570144187,766470.0570144186,1532940.1139692327,0.13333161273446537,0.13333161272344132,6.922869011759758,13216.041792999022
19260357,302202412.6168803,48459001.85443564,259.3166867527907,259.3166867527907,758103.4121610001,756587.2053366782,2917.618664694496,2923.4655958862686,0.0001,1.5612934158432833e-06,7.038321561932495e-05,0.001158452159581494,-0.0009120131133284463,75.65872053366782,0.0,75.65872053366782,756587.2053366782,1513174.4106733564,0.08206158193672297,0.0820615819333625,404.38659497885965,17211.80586499395
19260407,302250353.79832107,52990031.43384143,334.27620858060214,334.2762085806021,977396.6279600001,976419.2313320398,2920.995291522823,2923.919210733557,0.0001,1.842647012865257e-06,-0.001988575001663872,0.001160294804896795,-0.0029025679554037427,97.64192313320399,0.0,97.64192313320399,976419.2313320398,1952838.4626640796,0.09684952699619791,0.09684952699258206,274.898736999603,9545.443529990735
19260458,301456096.76728797,77559689.24883913,452.5692942197345,452.56929421973445,1323490.2736620002,1323490.273662,2924.392552843875,2924.392552843875,0.0001,1.7064151319840537e-06,-8.369583495242695e-05,0.001162001218572956,-0.0029862672930479586,132.3490273662,0.0,132.3490273662,1323490.273662,2646980.547324,0.08968917933708186,0.08968917933657096,338.4702240000479,10700.075859000208
19260506,301421177.30710334,43455144.63421592,250.28967156130864,250.2896715613086,730747.3621079999,730747.3621079999,2919.6065404920346,2919.6065404920346,0.0001,1.681613001772454e-06,-0.0002939984599364272,0.0011636828301607824,-0.0032803089790040285,73.07473621079998,0.0,73.07473621079998,730747.3621079999,1461494.7242159997,0.08838557937316019,0.08838557936943925,362.47920198366046,14824.631073977798
19260556,301320133.18947333,65031391.21783579,373.4462894491396,373.2930276654597,1090083.1996880001,1088546.195385697,2916.063560558216,2918.9825431013173,0.0001,1.6738780687305175e-06,-0.0028846416665789386,0.0011653567068286698,-0.006169119242891672,108.85461953856971,0.0,108.85461953856971,1088546.195385697,2177092.390771394,0.087979031292476,0.08797903129385357,456.1155620031059,19856.178635003744
19260605,300207900.970268,94446844.5429749,531.8999014272403,531.8999014272403,1550407.4489,1550407.4489,2914.848159850775,2914.848159850775,0.0001,1.641566170264734e-06,-0.00037187631069708426,0.0011669982716516311,-0.006541064716731316,155.04074489,0.0,155.04074489,1550407.4489,3100814.8978,0.08628071790911442,0.08628071790677837,430.5161340162158,19304.565158003243
19260655,300096333.3202814,92950402.18921326,581.3292205328721,581.3292205328721,1691688.893938,1689997.2050440619,2907.1258511570013,2910.0358870440455,0.0001,1.8181709441168864e-06,-0.0007042586381950554,0.0011688164409427838,-0.007245571461535383,168.99972050440618,0.0,168.99972050440618,1689997.2050440619,3379994.4100881238,0.09556306482278355,0.09556306482810709,347.5858669844456,15507.738679996692
19260705,299905691.49048823,164688338.6551451,1065.6791210915771,1065.4325837337792,3094393.047196,3090583.5039809207,2900.778098178728,2903.681779958687,0.0001,1.876625588198176e-06,-0.0008538914476636857,0.0011706930647701838,-0.008099827682167054,309.0583503980921,0.0,309.0583503980921,3090583.5039809207,6181167.007961841,0.09863544091569613,0.09863544092078515,329.02608800213784,17424.943974008784
19260755,299585095.0470663,74823018.26874381,460.2040654773151,459.5422563107812,1338714.6136420001,1336789.4381184804,2908.9586860852914,2908.958686085292,0.0001,1.7866018627009921e-06,0.00021796694147968565,0.001172479665036887,-0.00788188449202988,133.67894381184806,0.0,133.67894381184806,1336789.4381184806,2673578.876236961,0.09390379390356415,0.09390379390426597,190.56262201047502,8058.772629010491
19260804,299659021.32465476,50110739.40830183,309.54585537007625,309.5458553700763,901407.1286899999,898702.9073039301,2903.2949132188814,2912.0310062375943,0.0001,1.7934337389353074e-06,0.00020467418237232857,0.001174273097167537,-0.0076772312525605025,89.87029073039302,7.450580596923828e-09,89.8702907378436,898702.907378436,1797405.814682366,0.09426287731843976,0.09426287731427596,347.80097598559223,11691.205805982463
19260853,299703975.5707349,118327001.90434466,703.4263187046546,703.4263187046547,2050619.0078230002,2048568.3888151774,2912.2714552215994,2915.186641863463,0.0001,1.7312771859725107e-06,0.0007539580141894785,0.001176004372854935,-0.006923557321932128,204.85683888151775,0.0,204.85683888151775,2048568.3888151774,4097136.7776303547,0.09099592889471517,0.0909959288949158,256.962774990825,5634.444427007111
19260903,299972286.62442887,58288295.58744436,332.0186609467481,332.0186609467482,967523.0329429999,966555.5099100568,2911.1481479803956,2914.0622101905865,0.0001,1.6582325836925974e-06,1.4880369677206911e-05,0.001177662604063759,-0.006908677062966613,96.65555099100568,0.0,96.65555099100568,966555.5099100568,1933111.0198201137,0.08715670459888293,0.08715670460156401,289.93889898993075,13709.415031014942
19260950,299987030.2194098,299987030.2194098,4649.613724121146,4140.889415889259,13464826.292798001,11979618.87392707,2893.006229038463,2895.902131169633,0.0001,3.993378935471045e-06,-5.523448915057684e-05,0.0011816559750257721,-0.006963913077597751,1197.961887392707,0.0,1197.961887392707,11979618.87392707,23959237.74785414,0.20989199684835816,0.20989199685300408,6.74640599754639,1618.388278002385
19260998,300020600.73774064,149336294.97437888,367.6673022307496,367.6673022307496,1070304.2836000002,1070304.2836000002,2911.0673620040125,2911.0673620040125,0.00025,1.7917685111037954e-06,-0.00018709389005571378,0.0011834477419316737,-0.007151024471898592,267.57607090000005,0.0,267.57607090000005,1070304.2836000002,2140608.5672000004,0.09417535294361548,0.09417535294528084,213.08599400799721,14129.21775499126
19261049,299976682.23131156,63333458.87096598,366.7954299815269,366.7954299815269,1067552.5414649998,1070755.1990893946,2919.2163030584147,2910.4848485128764,0.0001,1.6906627527566915e-06,5.518290166250257e-05,0.0011851384032551897,-0.0070958430927565005,107.07551990893947,7.450580596923828e-09,107.07551991639005,1070755.1991639005,2141510.398253295,0.0888612342848917,0.08886123428120268,299.6793620113749,7133.229928993387
19261097,299980017.5331818,69119475.69163609,152.9096406541442,152.90964065414417,445550.107983,444659.00776703394,2907.9854341740142,2913.8130602946035,0.00025,1.60829854146608e-06,-0.00024410923023525583,0.0011867467005033346,-0.007339982122499511,111.16475194175848,0.0,111.16475194175848,444659.00776703394,889318.0155340679,0.08453217133945716,0.08453217133205557,367.36636998830363,21238.265973021043
19261147,299872281.2351595,299872281.2351595,1688.2856563527916,1688.2856563527916,4903825.763153999,4894018.1116276905,2898.809270346022,2904.6185073607435,0.00025,4.08008543813043e-06,-0.0007900488900542045,0.0011908267776179827,-0.008130343265652342,1223.5045279069227,5.960464477539063e-08,1223.5045279665273,4894018.111866109,9788036.2234938,0.21444929062813542,0.21444929062110996,9.217660001013428,14178.760762006277
19261196,299625664.22768754,137961709.27178097,351.0405457581839,351.0405457581839,1020421.324926,1018380.482276148,2901.03378251259,2906.8474774675246,0.00025,1.845404220799364e-06,0.00011406888469461643,0.0011926721801359948,-0.008016280886318306,254.59512056903702,2.9802322387695312e-08,254.59512059883934,1018380.4823953573,2036760.9646715054,0.09699444584521458,0.0969944458376579,210.6922940001823,14800.971951015526
19261246,299628347.70046204,48290995.89448772,282.46808852832135,281.77721747593137,822654.1997430001,823104.0475894521,2921.1163874870736,2912.3792497378604,0.0001,1.7044669142625965e-06,7.744497523978801e-05,0.0011943766455976689,-0.007938838909785707,82.31040475894521,0.0,82.31040475894521,823104.0475894521,1646208.0951789042,0.08958678101364206,0.08958678101764792,196.9461829867214,5665.892076998716
19261294,299654996.25686175,93987773.27357966,243.533910630426,243.533910630426,708846.087608,708137.241520392,2907.756212214007,2910.6668790931003,0.00025,1.8835887289263426e-06,-0.00014869331825386663,0.0011962602325527082,-0.008087543283986975,177.03431038009802,1.4901161193847656e-08,177.03431039499918,708137.2415799967,1416274.4831003887,0.09900142359236858,0.09900142359543691,280.45266098342836,11207.819395000115
19261345,299607955.4095673,299607955.4095673,464.47329596979284,462.77944142456107,1352678.892868,1346398.1587575476,2909.373317477042,2912.2856030801217,0.0005,2.2469332582244288e-06,9.601385488339188e-05,0.0011985071632864784,-0.007991534038138785,673.1990793787738,5.960464477539063e-08,673.1990794383785,1346398.158876757,2692796.3176343045,0.11809881205227597,0.11809881204455043,7.215959019958973,17897.144493006635
19261396,299651425.53680116,22716386.289898314,124.75541462425294,124.75541462425294,362772.02327500004,362772.02327500004,2907.8659581038796,2907.8659581038796,0.0001,1.5969618523185623e-06,2.2962717177072755e-05,0.0012001041238636487,-0.007968571584600884,36.27720232750001,0.0,36.27720232750001,362772.02327500004,725544.0465500001,0.08393631495786363,0.08393631495625418,277.5835969951004,11627.783269999782
19261444,299626912.7878767,192472440.83091,524.9496923737654,524.9496923737655,1528979.3191150003,1525921.3604767704,2906.7954180079996,2912.620659326653,0.00025,1.9819998046075017e-06,0.00012688414026873514,0.0012020861217039908,-0.007841695493443702,381.4803401191926,0.0,381.4803401191926,1525921.3604767704,3051842.720953541,0.1041739097301703,0.10417390973125826,61.48897699313238,4458.308516012039
19261498,299628770.63685346,27078305.370525267,146.72969559523656,146.72969559523656,427654.786001,426799.476428998,2908.746417673708,2914.5755688113304,0.0001,1.576167602030108e-06,0.00010134018506315115,0.001203662288063831,-0.00774036044295023,42.679947642899805,0.0,42.679947642899805,426799.47642899805,853598.9528579961,0.08284336916270248,0.08284336916575441,148.78039300674573,5341.148951993091
19261541,299671199.1468825,28034787.809233606,190.97839521627643,189.44262158512578,556428.996912,551954.4123387171,2913.5703872779086,2913.5703872779086,0.0001,1.9688196539762077e-06,5.016671070501819e-05,0.0012056311057796827,-0.007690194990552454,55.19544123387172,0.0,55.19544123387172,551954.4123387171,1103908.8246774343,0.10348116101298947,0.1034811610078522,275.11955398949794,13203.477462986484
19261591,299691253.8911404,26282338.12161758,163.74520351177765,158.44034218757065,476999.13473299996,461545.770559537,2913.0571430673444,2913.057143067345,0.0001,1.7561062049495107e-06,-0.0012588685936866981,0.0012073872104426276,-0.008949856624933158,46.1545770559537,0.0,46.1545770559537,461545.770559537,923091.541119074,0.09230094213214628,0.09230094213585582,291.2019840150606,14642.853106022812
19261640,299216938.1620221,48132729.36989868,283.73213479580323,283.73213479580323,825411.7158569999,827062.5392887137,2914.9413755475225,2909.123129288945,0.0001,1.71829553427723e-06,-0.00011538939157675499,0.0012091055045006626,-0.009065252674377909,82.70625392887138,0.0,82.70625392887138,827062.5392887137,1654125.0785774274,0.09031361328161122,0.09031361328385518,272.2036610066425,7222.876235988224
19261689,299191362.3060337,38052019.7870027,235.84346766834386,235.84346766834386,686621.795287,686621.795287,2911.345402419903,2911.345402419903,0.0001,1.804429302650387e-06,3.319035778594334e-05,0.0012109099321753252,-0.009032062867379719,68.66217952870001,0.0,68.66217952870001,686621.795287,1373243.590574,0.09484080414730434,0.09484080414863988,287.79452000162564,8973.066562000895
19261739,299187957.8059414,50907544.4967697,292.67372124699324,292.6737212469932,851383.873207,850532.4893337929,2906.077408350617,2908.9863947453623,0.0001,1.6707395687927332e-06,-0.0002260328452225561,0.0012125806703483348,-0.009258121261875935,85.0532489333793,7.450580596923828e-09,85.05324894082987,850532.4894082987,1701064.9787420917,0.08781407173574605,0.08781407173684921,394.6010869985912,11770.050202991115
19261789,299127966.683595,30130800.110766966,160.79101230649215,160.79101230649218,467936.156164,466532.3476955081,2901.4827446090476,2910.2133847633377,0.0001,1.548356983610435e-06,0.00013361495443257187,0.0012141290261331475,-0.00912451523312625,46.653234769550814,3.725290298461914e-09,46.653234773276104,466532.347732761,933064.6954282691,0.08138164305856446,0.08138164305051021,291.23212600825354,13260.294351988705
19261838,299211643.27995205,38329119.61295825,238.3403552794909,238.3403552794909,694273.1298449999,694273.1298449999,2912.9482878837593,2912.9482878837593,0.0001,1.8113464041325934e-06,7.03887250577838e-05,0.001215940370896863,-0.009054128985238602,69.42731298449999,0.0,69.42731298449999,694273.1298449999,1388546.2596899997,0.0952043670012091,0.09520436700198061,294.7930960217491,8949.20616701711
19261888,299212864.2783445,299212864.2783445,768.7129556525431,768.1007133825702,2239767.834175,2242459.9365836526,2919.4868557122977,2913.6595366390197,0.0005,3.747265248958013e-06,0.00022493425718724143,0.00121968762912487,-0.008829220021968552,1121.2299682918263,5.960464477539063e-08,1121.229968351431,2242459.936702862,4484919.873286515,0.19695626148523318,0.19695626147785045,6.9522359990514815,6129.2118600104
19261935,299323507.9141158,64481587.69653995,416.84191460475046,416.8419146047505,1212530.2222040002,1210105.1617595924,2903.03138758734,2908.8490857588577,0.0001,1.8766677511951617e-06,-3.5322204839651485e-05,0.0012215642951151308,-0.008864542850652026,121.01051617595924,0.0,121.01051617595924,1210105.1617595924,2420210.3235191847,0.0986376570028177,0.09863765700740594,197.23072499618866,9869.939410011284
19261985,299290687.14864004,86557604.29897836,530.257906660549,530.257906660549,1542066.3463829998,1538982.2136902336,2902.327705743069,2908.1439937305304,0.0001,1.7779861472637938e-06,-6.590120634357498e-05,0.0012233422796817154,-0.008930446228575464,153.89822136902336,1.4901161193847656e-08,153.89822138392452,1538982.213839245,3077964.4275294784,0.093450951900185,0.0934509518938902,190.6449919915758,10166.482853004709
19262035,299253002.4729189,67103566.64242604,384.9316748058493,384.9316748058493,1118290.6880959999,1116054.1067198077,2899.3563787202493,2905.1667121445385,0.0001,1.663181500719495e-06,7.868876847737837e-05,0.0012250054597993745,-0.008851760555896818,111.60541067198078,0.0,111.60541067198078,1116054.1067198077,2232108.2134396154,0.08741681967781666,0.0874168196725632,248.5500999900978,12864.13516898756
