bin,liquidity_usd,opt_capital_kept,user_demand_usd,OK_user_demand_usd_inflation,opt_user_kept,uni_user_kept,opt_price,uni_price,check_price,opt_fee,uni_fee,opt_lp_surplus,opt_protocol_objective,opt_total_income,uni_total_income,opt_il_usd,uni_il_usd,opt_net_income,uni_net_income,opt_lp_return_bin,uni_lp_return_bin,uni_lp_return_bin_check,opt_log_cum_return_bin,uni_log_cum_return_bin,opt_lp_return_year,uni_lp_return_year,opt_solve_time_ms,opt_total_sweep_time_ms,check_opt_return
892,100000000,100000000.0,190258,190164.22847091348,189850.11250930405,187765.00046574365,2228.7349828979372,2226.814501839656,2228.7349828979372,0.003,0.003,189943.72914525282,379887.45829050563,569.8311874357585,563.6350469527138,0.0,-1.9354373961687088,569.8311874357585,561.699609556545,5.698311874357585e-06,5.297768250681538e-06,5.2977682507401045e-06,0.005085932062099407,0.00297258531058305,0.2995032721162346,0.27845069925582167,949.3991729978006,973.0669230048079,0.29950327211165423
893,100000000,100000000.0,190258,191079.98768496895,190743.33162565602,171493.48009166258,2219.1474131519,2225.0209240414383,2219.1474131519,0.003,0.003,189922.79217232703,379845.584339687,569.76837650208,516.7000397521884,1.4901161193847656e-08,-65.69127771258354,569.7683765169811,451.0087620396049,5.6976837651698114e-06,4.262918660798725e-06,4.262918660865738e-06,0.0050916297296329065,0.002976848220157574,0.2994702586973253,0.224059004811581,950.786314002471,974.6802139852662,0.29947025869592425
894,100000000,100000000.0,190258,190412.06818468004,190254.62839611527,169988.0897374144,2217.3518336135794,2223.341774569689,2217.3518336135794,0.003,0.003,190100.68759578047,380201.37519652804,570.3020628022426,512.1879387706134,-1.4901161193847656e-08,-62.15575121343136,570.3020627873415,450.03218755718206,5.7030206278734145e-06,4.255389287774146e-06,4.255389287718149e-06,0.005097332733998714,0.0029811036003912633,0.29975076420102664,0.22366326096540912,956.6976039786823,981.1415649892297,0.29975076420482394
895,100000000,100000000.0,190258,189729.81566789048,189126.20478044788,189380.379469018,2223.5246667719643,2223.7131232044458,2223.5246667719643,0.003,0.003,189652.70873452973,379305.41746905947,568.9581262035892,569.0318097320038,0.0,-0.003102824091911316,568.9581262035892,569.0287069079119,5.689581262035893e-06,5.373098117820549e-06,5.373098117823514e-06,0.005103022299075233,0.0029864766840739902,0.2990443911326065,0.28241003707264806,939.0843459987082,963.2360349933151,0.2990443911397218
896,100000000,100000000.0,190258,189653.99707955998,189008.64178196245,175375.35401643298,2230.6060645441257,2225.292369786622,2230.6060645441257,0.003,0.003,189610.58939911085,379221.1787982217,568.8317681973325,525.5457478805376,0.0,-50.85535490512848,568.8317681973325,474.69039297540917,5.688317681973325e-06,4.47515127366182e-06,4.475151273620619e-06,0.0051087106005788105,0.0029909518253340836,0.298977977364518,0.2352139509436653,937.6141679822467,961.7508710070979,0.2989779773658156
897,100000000,100000000.0,190258,190522.2253302846,190133.1928901666,187191.09533952278,2227.5125534163963,2225.314136543475,2227.5125534163963,0.003,0.003,189869.50708866824,379739.0141773365,569.6085212660047,561.8484977316623,0.0,0.027572467923164368,569.6085212660047,561.8760701995855,5.696085212660047e-06,5.3007519866488055e-06,5.300751986665895e-06,0.005114406669568793,0.0029962525632718285,0.29938623877741205,0.2786075244182612,957.1420459833462,981.8328609981108,0.29938623877834086
898,100000000,100000000.0,190258,189947.43371160587,189643.24900284968,177190.160973754,2231.154562642571,2226.391751530442,2231.154562642571,0.003,0.003,189953.317945667,379906.635891334,569.859953837001,531.1599399958924,0.0,-29.913492754101753,569.859953837001,501.24644724179063,5.698599538370009e-06,4.72488111471162e-06,4.72488111465087e-06,0.005120105252870309,0.0030009774332244166,0.2995183917367277,0.24833975138924275,932.735558017157,957.2570279997308,0.29951839173599487
899,100000000,100000000.0,190258,190763.22585205786,190525.01165196914,189319.5354664147,2225.245473194387,2226.287470804461,2225.245473194387,0.003,0.003,190020.41669704395,380040.8333940879,570.0612500911319,569.058745681182,0.0,-0.7361128032207489,570.0612500911319,568.3226328779613,5.7006125009113195e-06,5.364244649099436e-06,5.364244649109418e-06,0.005125805849122815,0.0030063416634860496,0.29962419304789895,0.28194469875666633,934.2983600217849,958.4120940126013,0.2996241930476189
900,100000000,100000000.0,190258,189431.59241652093,189027.95077418713,168556.86002041472,2234.9532506072846,2228.110043882323,2234.9532506072846,0.003,0.003,189852.59744487453,379705.19488974905,569.5577923346236,504.805153123413,0.0,-74.63908414542675,569.5577923346236,430.16606897798624,5.695577923346236e-06,4.051365076351711e-06,4.051365076287392e-06,0.005131501410826365,0.0030103930203555997,0.2993595756510782,0.21293974841304592,936.2283480004407,960.2933110145386,0.2993595756516695
901,100000000,100000000.0,190258,189526.88089056904,189198.2252093393,139622.11183287503,2243.574808786925,2232.226812806749,2243.574808786925,0.003,0.003,189928.07649624377,379856.15299248754,569.7842294887313,417.2481132861957,0.0,-293.02781115472317,569.7842294887313,124.22030213147252,5.697842294887313e-06,1.1676640476757027e-06,1.1676640477065322e-06,0.005137199236888595,0.003011560683721555,0.2994785910192772,0.06137242234583494,956.5278270165436,981.2386209960096,0.2994785910184622
902,100000000,100000000.0,190258,190956.1333445751,190522.70306264816,185809.63462989894,2235.3723260615525,2232.4342963783615,2235.3723260615525,0.003,0.003,189826.1543340111,379652.3086680222,569.4784630020333,557.5047544551459,0.0,-2.9734938889741898,569.4784630020333,554.5312605661717,5.6947846300203335e-06,5.222127662347056e-06,5.2221276623353e-06,0.005142894005303454,0.0030167827977485902,0.29931788015386873,0.27447502993296125,940.6837999995332,964.2369550128933,0.29931788014969823
903,100000000,100000000.0,190258,189441.79397896992,189216.49029388776,152766.67057778183,2245.003381138966,2235.9231370591856,2245.003381138966,0.003,0.003,190031.7255986864,380063.4511973728,570.0951767960593,457.01018931869527,0.0,-199.73035565018654,570.0951767960593,257.27983366850873,5.700951767960592e-06,2.4176295055157284e-06,2.4176295055713776e-06,0.005148594940821085,0.003019200424331609,0.2996420249240087,0.1270706068099067,960.1409680035431,985.2438340021763,0.2996420249188185
904,100000000,100000000.0,190258,190313.15660892442,190094.04106437127,169323.96373369131,2244.3527336706884,2237.9879047375352,2244.3527336706884,0.003,0.003,190038.94795957138,380077.89591914276,570.1168438787141,507.17569279925,0.0,-80.22662901878357,570.1168438787141,426.9490637804664,5.701168438787142e-06,4.012565015947108e-06,4.01256501592321e-06,0.005154296093008163,0.0030232129812973233,0.29965341314265215,0.21090041723818,958.1701630086172,982.9185180133209,0.29965341314291954
905,100000000,100000000.0,190258,190368.06176628842,189889.23100608695,180824.79342580057,2243.055155580382,2238.6237191159644,2243.055155580382,0.003,0.003,189779.4460769882,379558.89215397637,569.3383382309646,542.1851699995873,0.0,-15.442575260996819,569.3383382309646,526.7425947385905,5.693383382309646e-06,4.951861093448874e-06,4.951861093404162e-06,0.005159989460183216,0.003028164830130294,0.29924423057419497,0.26026981907167285,945.6671499938238,969.5705109916162,0.2992442305716276
906,100000000,100000000.0,190258,190296.84468844923,189953.49118272625,184270.73410738455,2242.5972878798657,2239.2090792449017,2242.5972878798657,0.003,0.003,189914.71658193393,379829.43316386786,569.7441497458018,552.7659253796735,0.0,-10.96615445613861,569.7441497458018,541.7997709235349,5.697441497458018e-06,5.093907484576534e-06,5.093907484557108e-06,0.005165686885450335,0.003033258724640879,0.2994575251063934,0.2677357773893426,946.6931900242344,971.3177170197014,0.29945752510571483
907,100000000,100000000.0,190258,190095.97640190792,189751.93914636734,181209.8968821461,2244.508710144194,2239.97654978221,2244.508710144194,0.003,0.003,189913.6695177912,379827.3390306153,569.7410085384724,543.3144637495421,1.4901161193847656e-08,-19.40144172310829,569.7410085533736,523.9130220264339,5.697410085533736e-06,4.9236144356359436e-06,4.923614435635811e-06,0.005171384279305647,0.003038182326955644,0.29945587409565316,0.2587851747370252,947.3884209874086,972.3531140189152,0.2994558740860105
908,100000000,100000000.0,190258,189738.07231334085,189421.27958392884,159621.76020806117,2250.659200697426,2242.7263880851597,2250.659200697426,0.003,0.003,189940.3391827607,379880.6783655214,569.8210175482822,477.80780911502336,0.0,-134.4827264994383,569.8210175482822,343.3250826155851,5.698210175482822e-06,3.2220554454173904e-06,3.2220554454120676e-06,0.0051770824732463964,0.0030414043772101743,0.2994979268233771,0.16935123421113804,952.8585599910002,977.2290409891866,0.29949792681562903
909,100000000,100000000.0,190258,190500.39426049212,189973.2695189714,181826.10108611072,2247.795443513665,2243.765362165177,2247.795443513665,0.003,0.003,189731.5459763138,379463.0919526276,569.1946379289413,545.257969754487,0.0,-24.434129312634468,569.1946379289413,520.8238404418526,5.691946379289414e-06,4.890956593602057e-06,4.890956593578271e-06,0.005182774403426669,0.003046295321842991,0.29916870169545157,0.25706867855972415,962.6726969727315,986.856720992364,0.2991687017009139
910,100000000,100000000.0,190258,190057.55424469456,189720.93953569495,177678.66487352448,2250.166099377557,2245.036591509761,2250.166099377557,0.003,0.003,189921.03027257515,379842.06055011734,569.7630908326266,532.5411534326486,-1.4901161193847656e-08,-38.021629467606544,569.7630908177255,494.519523965042,5.6976309081772545e-06,4.64146532374318e-06,4.641465323727132e-06,0.005188472018103418,0.0030509367763950647,0.2994674805337965,0.24395541741594154,952.2767679882236,977.6773389894515,0.2994674805345297
911,100000000,100000000.0,190258,190053.15274136793,189664.266284525,174045.01159962988,2252.5914227688063,2246.7394239082164,2252.5914227688063,0.003,0.003,189868.69438502443,379737.38877004886,569.6060831550733,521.4822557485754,0.0,-59.4584538936615,569.6060831550733,462.0238018549139,5.696060831550733e-06,4.334108179331477e-06,4.334108179269361e-06,0.005194168062712375,0.003055270875182083,0.2993849573063065,0.22780072590566244,946.1205230036285,970.7692750089336,0.299384957306099
912,100000000,100000000.0,190258,188887.50038981866,188681.8053359144,120420.70046055123,2268.9354140886726,2253.1327642273045,2268.9354140886726,0.003,0.003,190050.81249693627,380101.6249938725,570.1524374908088,359.13473922979443,0.0,-637.6808656603098,570.1524374908088,-278.54612643051536,5.701524374908088e-06,-2.6034899517142984e-06,-2.6034899516652366e-06,0.005199869570833592,0.0030526673818412615,0.2996721211451691,-0.1368394318621035,942.3986549954861,966.7842490016483,0.2996721211385965
913,100000000,100000000.0,190258,190515.23844595934,190273.4513057006,150686.79992697493,2265.871840672377,2255.9749105500514,2265.871840672377,0.003,0.003,190016.53932182599,380033.078648619,570.0496179803791,450.69469671091025,-1.4901161193847656e-08,-167.63815784454346,570.049617965478,283.0565388663668,5.70049617965478e-06,2.6474479292316664e-06,2.6474479292186043e-06,0.005205570050765587,0.0030553148262661045,0.2996180792026552,0.1391498631604164,945.5236759968102,971.0143539996352,0.29961807920815947
914,100000000,100000000.0,190258,190689.58226274358,190218.33286833877,180982.1220490837,2260.743557918383,2256.71818089809,2260.743557918383,0.003,0.003,189787.81717083458,379575.63434166915,569.3634515125037,542.738864136696,0.0,-16.591114059090614,569.3634515125037,526.1477500776053,5.693634515125037e-06,4.9266716793855305e-06,4.926671679404506e-06,0.005211263669072102,0.0030602414858093814,0.29925743011497197,0.25894586346850346,953.2847520022187,977.2671429964248,0.29925743011400696
915,100000000,100000000.0,190258,190053.8355070772,189661.40796282017,176775.14064537603,2263.17215169498,2257.9810944573965,2263.17215169498,0.003,0.003,189865.15089218775,379730.3017843755,569.5954526765632,529.8344103819055,0.0,-37.82268340885639,569.5954526765632,492.0117269730491,5.695954526765632e-06,4.604535266330022e-06,4.604535266352407e-06,0.005216959607376922,0.0030648460104749473,0.2993793699268016,0.24201437359830597,968.7254560121801,993.0649699817877,0.29937936992923025
916,100000000,100000000.0,190258,190298.90412749076,189848.47803621762,181674.40687268018,2262.6856902376694,2258.5278311536795,2262.6856902376694,0.003,0.003,189807.67072137602,379615.3414477191,569.4230121790292,544.7937071022257,-1.4901161193847656e-08,-12.138316586613655,569.4230121641281,532.655390515612,5.694230121641281e-06,4.985416048187252e-06,4.985416048190168e-06,0.0052226538212865005,0.003069831414096011,0.2992887351934657,0.262033467492722,943.0373180075549,967.2228079871275,0.2992887351950884
917,100000000,100000000.0,190258,190549.93252011287,189935.4199116748,189578.8882496499,2259.2191367362416,2258.648322526274,2259.2191367362416,0.003,0.003,189644.42885720322,379288.85771440645,568.9332865716096,569.4355658811688,0.0,-0.31682945787906647,568.9332865716096,569.1187364232898,5.689332865716096e-06,5.330757345531134e-06,5.3307573454638035e-06,0.005228343137968018,0.0030751621572331195,0.29903133542203797,0.28018460608111645,941.9614250073209,966.5901259868406,0.2990313354172826
918,100000000,100000000.0,190258,190873.550277438,190630.66688271897,174318.4146357932,2251.9333553150345,2257.401511254409,2251.9333553150345,0.003,0.003,190015.89988766276,380031.7997703585,570.0476996480871,525.0778330284918,1.4901161193847656e-08,-40.44897975027561,570.0476996629883,484.6288532782162,5.700476996629883e-06,4.546675054652635e-06,4.546675054635333e-06,0.005234043598717023,0.003079708821951697,0.29961707094286666,0.2389732408725425,954.9347329884768,978.9306310121901,0.299617070941329
919,100000000,100000000.0,190258,190628.66126572294,190268.36053234877,162823.22663651078,2247.5546618789976,2255.1055319858365,2247.5546618789976,0.003,0.003,189898.39984084686,379796.7996816938,569.6951995225406,490.9461437532325,0.0,-105.57623533904552,569.6951995225406,385.36990841418697,5.696951995225406e-06,3.6189484110390962e-06,3.6189484109747086e-06,0.005239740534484713,0.0030833277638142626,0.2994317968690473,0.1902119284842149,946.0105840116739,970.3410649963189,0.29943179686739446
920,100000000,100000000.0,190258,190434.72559889808,189974.9466714618,161882.71559996752,2245.468905500125,2253.011228798924,2245.468905500125,0.003,0.003,189798.64775265614,379597.2955053123,569.3959432579684,488.1111892049132,0.0,-95.31289966404438,569.3959432579684,392.79828954086884,5.693959432579684e-06,3.6904033213543905e-06,3.6904033213220804e-06,0.005245434477706806,0.003087018160326118,0.2992745077763882,0.19396759857038676,951.7634350049775,975.8426419866737,0.29927450777442455
921,100000000,100000000.0,190258,190998.49060159907,190787.560414706,134372.91071816257,2236.7633465427293,2248.7298371194115,2236.7633465427293,0.003,0.003,190047.8875777945,380095.775155589,570.1436627333835,406.0097892734325,0.0,-318.83580143749714,570.1436627333835,87.17398783593535,5.701436627333835e-06,8.205987025599017e-07,8.205987025571749e-07,0.0052511358980809365,0.0030878387586919715,0.2996675091326664,0.04313066780654843,940.6893189880066,964.6688869979698,0.2996675091339469
922,100000000,100000000.0,190258,190614.98258017492,190162.2226677058,136956.13547006776,2232.574349749921,2244.071310116314,2232.574349749921,0.003,0.003,189806.0880135415,379612.176027083,569.4182640406245,413.7442066763098,0.0,-340.9325191825628,569.4182640406245,72.81168749374694,5.694182640406246e-06,6.860415651794719e-07,6.860415652316498e-07,0.005256830064509654,0.0030885248000217572,0.2992862395797523,0.03605834466583304,956.681771989679,980.6133859965485,0.29928623958274125
923,100000000,100000000.0,190258,189842.93495222766,189465.37818889017,176777.23354967145,2237.455561575726,2242.754510786698,2237.455561575726,0.003,0.003,189879.61776156098,379759.23552312196,569.6388532846829,532.4727935845654,0.0,-42.16350829601288,569.6388532846829,490.3092852885525,5.696388532846829e-06,4.614725446136171e-06,4.614725446084746e-06,0.005262526436818167,0.0030931395148201613,0.29940218128642937,0.24254996944891716,949.4192560086958,974.4669360225089,0.29940218128488066
924,100000000,100000000.0,190258,190076.36409788165,189777.48072512326,185967.2575119037,2239.5936614983825,2242.134737947044,2239.5936614983825,0.003,0.003,189958.83101597533,379917.66203195066,569.876493047926,559.4029077247255,0.0,-9.691960379481316,569.876493047926,549.7109473452442,5.698764930479261e-06,5.171314155764115e-06,5.171314155805726e-06,0.005268225185510663,0.003098310815604745,0.29952708474598994,0.2718042720269619,961.4698319928721,985.9327430021949,0.29952708475577833
925,100000000,100000000.0,190258,189404.16199153577,188674.11288176852,173500.0148542152,2249.689797568446,2244.0567743901024,2249.689797568446,0.003,0.003,189524.65981325004,379049.3196265001,568.5739794397501,519.8722708418845,0.0,-66.23933646082878,568.5739794397501,453.63293438105575,5.685739794397501e-06,4.2578623612464685e-06,4.257862361204622e-06,0.00527391090914122,0.0031025686689014316,0.29884248359353266,0.22379324570711437,946.9117970147636,970.9890049998648,0.29884248359227183
926,100000000,100000000.0,190258,189586.03081116374,189293.00796544674,147890.66059324789,2257.6636035600436,2247.532565837309,2257.6636035600436,0.003,0.003,189963.93856339576,379927.8771267915,569.8918156901873,442.23605829990544,0.0,-216.5406436175108,569.8918156901873,225.69541468239464,5.698918156901873e-06,2.1146475260532507e-06,2.1146475260051634e-06,0.005279609811059386,0.0031046833141915426,0.2995351383267625,0.11114587396935886,940.654623991577,965.4129949922208,0.2995351383278131
927,100000000,100000000.0,190258,189637.40489133375,189150.7237716327,128717.6818812649,2265.051887481067,2251.7818867658634,2265.051887481067,0.003,0.003,189769.72619913705,379539.4523982741,569.3091785974111,384.36333525540084,0.0,-343.0026754140854,569.3091785974111,41.36065984131545,5.6930917859741115e-06,3.8689236227079017e-07,3.868923622371839e-07,0.005285302886639797,0.0031050702064790692,0.2992289042707993,0.02033506256095273,946.3301060022786,971.5877919807099,0.2992289042673111
928,100000000,100000000.0,190258,190488.50580190422,189955.13136621568,162649.5149882398,2262.3109997856095,2254.358237498019,2262.3109997856095,0.003,0.003,189725.2709885668,379450.5419771336,569.1758129657004,486.85651510487423,0.0,-124.03679031133652,569.1758129657004,362.8197247935377,5.691758129657004e-06,3.395916758276731e-06,3.3959167583203923e-06,0.005290994628571503,0.003108466117471199,0.2991588072947721,0.178489384815025,938.2943520031404,962.9911700030789,0.29915880729943517
929,100000000,100000000.0,190258,190973.27444488645,190564.53332309183,189632.468620935,2253.8377029369494,2254.4975537799883,2253.8377029369494,0.003,0.003,189850.78978392945,379701.5795678589,569.5523693517883,569.8693382686265,0.0,0.37642255425453186,569.5523693517883,570.245760822881,5.695523693517884e-06,5.347394699861102e-06,5.347394699911511e-06,0.00529669013604563,0.0031138134978738632,0.2993567253313,0.28105906542469955,944.2439539998304,968.9118859823793,0.29935672533359525
930,100000000,100000000.0,190258,190813.49615555385,190627.12365528822,175374.4013316803,2247.276331731827,2252.8831131983275,2247.276331731827,0.003,0.003,190072.1700672649,380144.3401345298,570.2165102017947,528.3007846308276,0.0,-55.08682380616665,570.2165102017947,473.21396082466094,5.702165102017947e-06,4.443937364033379e-06,4.443937364049682e-06,0.005302392284890443,0.003118257425363699,0.2997057977620633,0.2335733478535944,938.6599389836192,962.6782320265193,0.2997057977566838
931,100000000,100000000.0,190258,190139.10096207823,189947.27381369792,183606.06693487684,2248.68161340422,2252.020068247218,2248.68161340422,0.003,0.003,190066.0528970008,380132.1057940016,570.1981586910024,552.539500568024,0.0,-17.561734467744827,570.1981586910024,534.9777661002792,5.701981586910024e-06,5.022368629185433e-06,5.0223686291508184e-06,0.0053080942502211,0.0031232797813808516,0.29969615220799084,0.26397569514998637,988.6739539797418,1013.4563859901391,0.299696152210772
932,100000000,100000000.0,190258,190487.53604503593,189985.9351161474,177359.8758069176,2245.971969010669,2251.031257081536,2245.971969010669,0.003,0.003,189757.0034964497,379514.0069928994,569.2710104893491,534.1272454766887,0.0,-29.516159892082214,569.2710104893491,504.6110855846065,5.692710104893491e-06,4.740116373866044e-06,4.740116373811494e-06,0.005313786944122553,0.0031280198865203937,0.2992088431132019,0.2491405166103993,941.4504509768449,966.5512960054912,0.2992088431126356
933,100000000,100000000.0,190258,191113.8263581501,190756.1305789455,141155.62053073637,2235.9142874322392,2246.871171803376,2235.9142874322392,0.003,0.003,189901.90601738897,379803.81203477795,569.705718052167,426.31936061381225,0.0,-286.7696821987629,569.705718052167,139.54967841504936,5.69705718052167e-06,1.3138064774778118e-06,1.3138064774779124e-06,0.0053194839850748375,0.003129333692134738,0.299437325408219,0.06905366845623379,944.1287289955653,968.055142002413,0.2994373254177332
934,100000000,100000000.0,190258,189111.90373975973,188712.919621972,188201.75171340248,2249.464851687413,2247.2288206534986,2249.464851687413,0.003,0.003,189856.59787363507,379713.19574727013,569.5697936209052,564.883689683053,0.0,-4.259006574749947,569.5697936209052,560.6246831083031,5.6956979362090525e-06,5.262152109772915e-06,5.262152109806734e-06,0.0053251796667905926,0.003134595830399495,0.29936588352714777,0.2765787148896644,940.7874449971132,964.9536119832192,0.2993658835223436
935,100000000,100000000.0,190258,190930.2579424742,190465.44375614522,177773.59472984247,2241.544574256483,2246.2495676568537,2241.544574256483,0.003,0.003,189794.82240617293,379589.64481234585,569.3844672185188,535.3141566824725,0.0,-27.44646444916725,569.3844672185188,507.8676922333052,5.693844672185188e-06,4.775348873653352e-06,4.77534887364232e-06,0.005330873495252915,0.003139371167871217,0.29926847597005346,0.2509923367992202,975.1078220142517,999.2746000061743,0.2992684759756923
936,100000000,100000000.0,190258,189748.28062396465,189186.39301376938,188848.31282582993,2247.566018550936,2246.292570699801,2247.566018550936,0.003,0.003,189694.60299535262,379389.20599070523,569.0838089860579,567.0733570447859,0.0,-0.1312587857246399,569.0838089860579,566.9420982590613,5.690838089860579e-06,5.323641882160973e-06,5.323641882169091e-06,0.005336564317150035,0.0031446947955829016,0.299110450003072,0.27981061732638074,946.3211190013681,970.8946000027936,0.2991104500042677
937,100000000,100000000.0,190258,189889.64328117846,189489.91613568657,178211.54504677717,2251.9259511392675,2246.890210905404,2251.9259511392675,0.003,0.003,189857.4974452904,379714.9948905809,569.5724923358713,534.1807568841454,0.0,-16.16948114335537,569.5724923358713,518.01127574079,5.695724923358713e-06,4.859436151635471e-06,4.8594361516137795e-06,0.0053422600258527155,0.003149554219927574,0.29936730197173395,0.25541196412996037,945.4081529984251,970.8898609969765,0.2993673019693136
938,100000000,100000000.0,190258,190025.6688855066,189304.8849078086,171164.53042249713,2254.679223731614,2248.4958527328304,2254.679223731614,0.003,0.003,189536.33477006995,379072.6695401399,568.6090043102099,512.7542520805337,0.0,-58.31852209568024,568.6090043102099,454.4357299848534,5.686090043102099e-06,4.26040926386867e-06,4.260409263827562e-06,0.00534794609973,0.0031538146201158797,0.2988608926654463,0.22392711090893727,950.5652750085574,975.9800230094697,0.29886089266991617
939,100000000,100000000.0,190258,189137.44124031757,188806.21902516167,127107.14255483681,2268.03723755404,2253.9223818569685,2268.03723755404,0.003,0.003,189924.81543433244,379849.6308686649,569.7744463029974,379.38949783875756,0.0,-478.77436888217926,569.7744463029974,-99.3848710434217,5.697744463029974e-06,-9.28989731845589e-07,-9.289897319137666e-07,0.005353643827961045,0.003152885629952561,0.2994734489768554,-0.04882770030580416,957.3659870075062,982.527400017716,0.29947344897197486
940,100000000,100000000.0,190258,190648.0738581641,190420.09525598455,166201.78443658864,2263.396739395266,2256.089503482504,2263.396739395266,0.003,0.003,190030.48785148625,380060.9757029725,570.0914635544588,497.6449080665179,0.0,-94.45490042865276,570.0914635544588,403.19000763786516,5.700914635544588e-06,3.772651656014321e-06,3.7726516560521826e-06,0.005359344726346369,0.003156658274492093,0.29964007324422354,0.19829057104011272,943.4029160183854,967.5797009840608,0.2996400732345343
941,100000000,100000000.0,190258,190644.54868096675,190460.8186277176,187609.47002246117,2258.807502356122,2256.7221054321303,2258.807502356122,0.003,0.003,190074.6424756809,380149.2849513618,570.2239274270428,563.1420603172514,0.0,-7.6778900772333145,570.2239274270428,555.4641702400181,5.702239274270428e-06,5.202745468827979e-06,5.202745468896338e-06,0.005365046949362983,0.0031618610064267504,0.2997096962556537,0.2734563018415986,939.1946700052358,963.9078149921261,0.29970969625371696
942,100000000,100000000.0,190258,188805.93978932707,188275.91194490087,123311.79339593723,2276.179437271944,2261.9766064495807,2276.179437271944,0.003,0.003,189723.8958413207,379447.7916826414,569.1716875239621,368.06081269678623,0.0,-461.1410150527954,569.1716875239621,-93.08020235600918,5.691716875239621e-06,-8.684883492016652e-07,-8.68488349201401e-07,0.005370738650040369,0.003160992517700377,0.2991566389625945,-0.04564774763403952,937.5132949789986,961.2752009998076,0.29915663895714284
943,100000000,100000000.0,190258,190484.80990039566,190026.1724771938,156778.69499882686,2273.4691947506626,2264.6303231558363,2273.4691947506626,0.003,0.003,189799.90867550453,379599.81735100906,569.3997260265136,469.11100316933323,0.0,-139.67290543019772,569.3997260265136,329.4380977391355,5.6939972602651355e-06,3.0756741331819568e-06,3.0756741332383904e-06,0.005376432631089986,0.0031640681871036584,0.29927649599953554,0.16165743244004366,943.4931220021099,968.9795549784321,0.29927649599522355
944,100000000,100000000.0,190258,190811.78847766502,190516.44253269772,187264.8374006759,2266.8709596289023,2264.7815540990564,2266.8709596289023,0.003,0.003,189963.51123048586,379927.0224609717,569.8905336914576,562.0780564759552,0.0,-1.4219157844781876,569.8905336914576,560.656140691477,5.698905336914576e-06,5.241959416634265e-06,5.241959416574469e-06,0.005382131520188257,0.0031693101327811726,0.29953446450823007,0.27551738693829697,953.3930690085981,978.0310569913127,0.2995344645051956
945,100000000,100000000.0,190258,189556.36780921527,189070.83381861937,162123.37967684743,2275.2616544708267,2267.336121389859,2275.2616544708267,0.003,0.003,189770.6688377241,379541.3376704812,569.3120064982712,485.2953361947636,1.4901161193847656e-08,-121.42891515791416,569.3120065131724,363.86642103684943,5.693120065131724e-06,3.3957318520648424e-06,3.395731852130387e-06,0.005387824624047664,0.0031727058588678398,0.2992303906233234,0.1784796661445281,949.7274390014354,975.575688004028,0.29923039061815737
946,100000000,100000000.0,190258,190573.48150265426,190166.13374112218,184392.0233229672,2271.4951127672052,2267.6656444423634,2271.4951127672052,0.003,0.003,189851.32657512225,379702.6531502445,569.5539797253667,553.0445661795909,0.0,-6.355904594063759,569.5539797253667,546.6886615855271,5.695539797253667e-06,5.1061109848452145e-06,5.106110984889033e-06,0.0053935201476254845,0.00317781195681662,0.29935757174365274,0.2683771933634645,951.0105109948199,974.550212995382,0.2993575717432737
947,100000000,100000000.0,190258,190481.4027261258,190145.6861580112,188628.92200902858,2268.831030114983,2267.7130205560543,2268.831030114983,0.003,0.003,189922.67717109277,379845.35434218554,569.7680315132783,566.4600727654804,0.0,-0.14164172112941742,569.7680315132783,566.318431044351,5.697680315132783e-06,5.292533664819046e-06,5.292533664867964e-06,0.005399217811708874,0.003183104476476093,0.2994700773633791,0.27817556942288907,942.4777909880504,967.0233319920953,0.29947007736046316
948,100000000,100000000.0,190258,190713.6032285995,190242.81331708998,183449.60007331637,2263.4109304211606,2266.974007919582,2263.4109304211606,0.003,0.003,189788.3347770289,379576.6695540578,569.3650043310868,552.0810047029988,0.0,-15.590184479951859,569.3650043310868,536.490820223047,5.693650043310867e-06,5.019750358545583e-06,5.019750358601784e-06,0.005404911445543325,0.003188124214235681,0.2992582462764192,0.2638380788451558,967.9597590002231,991.9721850019414,0.2992582462763071
949,100000000,100000000.0,190258,189566.9302289,189103.4494335928,182342.0478452359,2271.6622370794616,2267.757191340153,2271.6622370794616,0.003,0.003,189792.8295768303,379585.6591536606,569.3784887304909,546.8878037329209,0.0,-17.003765508532524,569.3784887304909,529.8840382243884,5.6937848873049085e-06,4.948894654854963e-06,4.94889465485896e-06,0.005410605214221144,0.003193073096644908,0.29926533367674596,0.26011390305917687,953.6696310096886,977.8511189797428,0.299265333678782
950,100000000,100000000.0,190258,190406.43742578127,189908.94911558047,187778.9849208686,2269.8912901552117,2267.908060080448,2269.8912901552117,0.003,0.003,189760.89952271665,379521.7990454333,569.28269856815,563.6954293139308,0.0,-1.3672262877225876,569.28269856815,562.3282030262083,5.6928269856815e-06,5.253933251801074e-06,5.25393325176624e-06,0.005416298025002659,0.003198327016094841,0.2992149863674196,0.2761467317146645,944.7048050060403,969.5060689991806,0.29921498636927607
