bin_id,start_block,end_block,rejection_rate,tolerance,swap_count,router_txs,failed_txs
564.0,19257847,19257895,0.10256410256410256,0.005414883694438308,52,78,8
565.0,19257896,19257944,0.0784313725490196,0.00401367289433801,41,51,4
566.0,19257947,19257994,0.03389830508474576,0.0012979161824394421,57,59,2
567.0,19257996,19258044,0.021739130434782608,0.00601571462698116,52,46,1
568.0,19258045,19258093,0.14935064935064934,0.0017162627423650588,32,154,23
569.0,19258094,19258139,0.07563025210084033,0.0043938130871098635,41,119,9
570.0,19258142,19258188,0.11333333333333333,0.0019641349571984552,39,150,17
571.0,19258189,19258237,0.13761467889908258,0.0014701827725378766,33,109,15
572.0,19258239,19258288,0.14492753623188406,0.0030197141770847763,59,138,20
573.0,19258289,19258337,0.0449438202247191,0.005943226487769858,49,89,4
574.0,19258339,19258387,0.05952380952380952,0.0011800215308244012,34,84,5
575.0,19258388,19258437,0.046511627906976744,0.0018212371792056458,47,86,4
576.0,19258438,19258487,0.18604651162790697,4.434847456344226e-05,34,86,16
577.0,19258489,19258536,0.03680981595092025,0.0010415040574860669,23,163,6
578.0,19258537,19258586,0.07142857142857142,0.0012490018268364014,44,70,5
579.0,19258587,19258633,0.14084507042253522,0.000827209899213287,31,71,10
580.0,19258635,19258684,0.07894736842105263,0.005425943433863697,28,76,6
581.0,19258686,19258733,0.08771929824561403,0.002521560792750865,38,57,5
582.0,19258734,19258782,0.08333333333333333,0.0048511228248491155,34,72,6
583.0,19258784,19258832,0.08024691358024691,0.005270501228981131,42,162,13
584.0,19258833,19258882,0.05737704918032787,0.0047169192909261234,36,244,14
585.0,19258883,19258930,0.10112359550561797,0.0031116208575885916,37,89,9
586.0,19258932,19258978,0.03076923076923077,0.004085002938406995,44,65,2
587.0,19258981,19259029,0.25,0.0018052292621066777,39,64,16
588.0,19259031,19259077,0.0967741935483871,0.005171793936047131,26,62,6
589.0,19259078,19259126,0.23655913978494625,0.00047148123028510516,24,93,22
590.0,19259127,19259175,0.14432989690721648,0.001929335269792787,29,97,14
591.0,19259176,19259223,0.08396946564885496,0.0033029756396432196,34,131,11
592.0,19259225,19259273,0.06918238993710692,0.006023669158359458,29,159,11
593.0,19259275,19259322,0.12101910828025478,0.002796761630125472,18,157,19
594.0,19259324,19259370,0.10309278350515463,0.0018700869198782282,30,97,10
595.0,19259372,19259419,0.07317073170731707,0.0027646807537408807,40,82,6
596.0,19259421,19259467,0.11607142857142858,0.000783945315567541,35,112,13
597.0,19259473,19259519,0.07317073170731707,0.0018389348380066966,29,82,6
598.0,19259520,19259568,0.12222222222222222,0.0012349771129976802,23,90,11
599.0,19259570,19259618,0.07446808510638298,0.0010446929354497269,23,94,7
600.0,19259620,19259667,0.07526881720430108,0.0011312733746644623,23,93,7
601.0,19259670,19259718,0.15306122448979592,0.0014853379095374041,22,98,15
602.0,19259719,19259767,0.07441860465116279,0.0016665767404503672,24,215,16
603.0,19259768,19259816,0.0975609756097561,0.0017036257818354907,27,164,16
604.0,19259818,19259862,0.06060606060606061,0.003921293863745873,46,165,10
605.0,19259864,19259911,0.07428571428571429,0.002476079196724522,50,175,13
606.0,19259912,19259960,0.049079754601226995,0.006084190629353456,43,163,8
607.0,19259962,19260009,0.052083333333333336,0.003744184056390623,52,96,5
608.0,19260011,19260060,0.06315789473684211,0.004444847772046969,46,95,6
609.0,19260061,19260110,0.12222222222222222,0.0009960368351123702,40,90,11
610.0,19260111,19260156,0.12037037037037036,0.004852954534642264,43,108,13
611.0,19260158,19260203,0.125,0.0010087648734924222,35,80,10
612.0,19260207,19260255,0.07777777777777778,0.004084586583739564,75,90,7
613.0,19260257,19260306,0.04854368932038835,0.003878660677367956,53,103,5
614.0,19260307,19260356,0.06837606837606838,0.0031974192117078257,29,117,8
615.0,19260357,19260404,0.11475409836065574,0.002106706482848918,29,122,14
616.0,19260407,19260455,0.0891089108910891,0.0030985717972290476,22,101,9
617.0,19260458,19260504,0.1323529411764706,0.0037755303135616155,29,68,9
618.0,19260506,19260554,0.06976744186046512,0.0025219432171743822,25,172,12
619.0,19260556,19260604,0.10655737704918032,0.0016073519936561735,33,122,13
620.0,19260605,19260654,0.07339449541284404,0.001799712718140325,40,109,8
621.0,19260655,19260704,0.054945054945054944,0.0015422193361820898,38,182,10
622.0,19260705,19260753,0.06030150753768844,0.0017757341886085328,45,199,12
623.0,19260755,19260802,0.05185185185185185,0.002128173542833489,16,135,7
624.0,19260804,19260851,0.04807692307692308,0.0033355433595538245,31,104,5
625.0,19260853,19260899,0.05263157894736842,0.005705706584557052,27,57,3
626.0,19260903,19260949,0.11392405063291139,0.0017045609761091231,27,79,9
627.0,19260950,19260997,0.125,0.0028081521061634573,31,64,8
628.0,19260998,19261047,0.0547945205479452,0.0018935546620695545,27,73,4
629.0,19261049,19261096,0.03821656050955414,0.006018956087881693,24,157,6
630.0,19261097,19261146,0.09375,0.001264720442597508,27,64,6
631.0,19261147,19261193,0.11904761904761904,0.0009861097057199235,54,84,10
632.0,19261196,19261245,0.14444444444444443,0.001664111963738799,25,90,13
633.0,19261246,19261293,0.08450704225352113,0.0054848860837582464,13,71,6
634.0,19261294,19261343,0.09433962264150944,0.004273331813424064,28,53,5
635.0,19261345,19261393,0.20253164556962025,0.00037199628939507104,30,79,16
636.0,19261396,19261442,0.016129032258064516,0.003269308318239,20,62,1
637.0,19261444,19261491,0.17307692307692307,0.0033184796062584363,12,104,18
638.0,19261498,19261540,0.11428571428571428,0.0038249809558419537,12,105,12
639.0,19261541,19261588,0.13793103448275862,0.0010021386695290137,20,116,16
640.0,19261591,19261638,0.16161616161616163,0.0010051682884490748,21,99,16
641.0,19261640,19261687,0.0,0.006035186683217229,21,88,0
642.0,19261689,19261737,0.09090909090909091,0.004437463359692098,20,99,9
643.0,19261739,19261788,0.06666666666666667,0.0038296364280228394,29,135,9
644.0,19261789,19261836,0.06593406593406594,0.0024322751364782105,22,91,6
645.0,19261838,19261884,0.0821917808219178,0.004833890577510594,23,146,12
646.0,19261888,19261933,0.0,0.005483093515720396,27,78,0
647.0,19261935,19261983,0.2815533980582524,0.0002700653981032774,14,103,29
648.0,19261985,19262031,0.12658227848101267,0.0011606432200682098,17,79,10
649.0,19262035,19262082,0.2897196261682243,0.0006072977668271809,22,107,31
650.0,19262084,19262132,0.1,0.000610436052069131,14,80,8
651.0,19262133,19262182,0.09701492537313433,0.0011617826395910525,28,134,13
652.0,19262184,19262232,0.1095890410958904,0.0011783311428546302,30,146,16
653.0,19262233,19262282,0.07079646017699115,0.005811720825400661,33,113,8
654.0,19262283,19262332,0.08527131782945736,0.001993751843170424,23,129,11
655.0,19262333,19262378,0.13829787234042554,0.0012185541317642661,22,94,13
656.0,19262380,19262428,0.13592233009708737,0.0010043033551900853,25,103,14
657.0,19262431,19262479,0.12698412698412698,0.003268156733140339,24,126,16
658.0,19262480,19262528,0.125,0.001007447409412157,38,96,12
659.0,19262529,19262578,0.1368421052631579,0.0028552356667110776,40,95,13
660.0,19262582,19262628,0.17829457364341086,0.0010288036116906972,36,129,23
661.0,19262629,19262678,0.1346153846153846,0.0011871731213309352,36,104,14
662.0,19262679,19262726,0.21621621621621623,0.000992140518162356,30,74,16
663.0,19262727,19262774,0.12871287128712872,0.0015897484945493828,37,101,13
664.0,19262777,19262825,0.21818181818181817,0.001207761354428441,30,110,24
665.0,19262826,19262869,0.041666666666666664,0.0028264441422512577,16,96,4
666.0,19262875,19262924,0.07291666666666667,0.00307688890784261,42,96,7
667.0,19262925,19262973,0.144,0.004569769497226352,26,125,18
668.0,19262974,19263020,0.18461538461538463,0.00043586177641643587,27,65,12
669.0,19263021,19263070,0.09876543209876543,0.005190305618371229,51,81,8
670.0,19263071,19263120,0.0684931506849315,0.0019784580819929396,53,73,5
671.0,19263122,19263169,0.10989010989010989,0.0013204422487727472,49,91,10
672.0,19263170,19263219,0.12,0.004908679394506214,35,50,6
673.0,19263221,19263267,0.12857142857142856,0.0008703577412605142,61,70,9
674.0,19263268,19263316,0.041237113402061855,0.0030242578260461267,57,97,4
675.0,19263317,19263363,0.07936507936507936,0.002895630870087522,33,126,10
676.0,19263368,19263415,0.16,0.0014882385830088608,42,100,16
677.0,19263416,19263464,0.07017543859649122,0.004913202055532479,53,114,8
678.0,19263467,19263515,0.08163265306122448,0.005927345738104469,35,98,8
679.0,19263516,19263564,0.15,0.0010202645800226587,35,100,15
680.0,19263566,19263614,0.075,0.0033659948136382798,49,80,6
681.0,19263616,19263664,0.043478260869565216,0.0014393008658856136,29,69,3
682.0,19263666,19263714,0.06493506493506493,0.0010088245006589368,59,77,5
683.0,19263715,19263764,0.15151515151515152,0.0010768483544482204,37,99,15
684.0,19263766,19263813,0.19727891156462585,0.00032924953437861774,43,147,29
685.0,19263815,19263862,0.09876543209876543,0.002806440997451098,30,81,8
686.0,19263863,19263911,0.05102040816326531,0.003710250887617657,47,98,5
687.0,19263913,19263962,0.043010752688172046,0.006015400686176307,36,93,4
688.0,19263964,19264011,0.08196721311475409,0.00437607980235344,40,61,5
689.0,19264012,19264061,0.1322314049586777,0.0044186578774409084,35,121,16
690.0,19264062,19264111,0.0380952380952381,0.006006757225553557,55,105,4
691.0,19264112,19264159,0.102803738317757,0.0011143461178492345,49,107,11
692.0,19264162,19264211,0.13186813186813187,0.00493468797698969,30,91,12
693.0,19264212,19264259,0.08433734939759036,0.005799286156195308,19,83,7
694.0,19264263,19264310,0.08064516129032258,0.005101143745538913,37,124,10
695.0,19264311,19264358,0.010869565217391304,0.004950918843229992,34,92,1
696.0,19264362,19264408,0.09090909090909091,0.004683770612036536,34,77,7
697.0,19264411,19264458,0.11594202898550725,0.004712477597233712,18,138,16
698.0,19264459,19264508,0.06796116504854369,0.004574774748805188,39,103,7
699.0,19264509,19264555,0.09473684210526316,0.001501968966049194,59,95,9
700.0,19264556,19264605,0.08247422680412371,0.001166026433375502,44,97,8
701.0,19264606,19264654,0.028169014084507043,0.006287777491589941,39,71,2
702.0,19264656,19264703,0.11494252873563218,0.004242200156706297,39,87,10
703.0,19264705,19264752,0.1111111111111111,0.0013731894294882183,31,117,13
704.0,19264755,19264803,0.14130434782608695,0.0011955600467090939,44,92,13
705.0,19264805,19264852,0.0379746835443038,0.005884615739480413,44,79,3
706.0,19264854,19264903,0.14414414414414414,0.0010678488495084642,63,111,16
707.0,19264904,19264950,0.12222222222222222,0.00103227222968162,33,90,11
708.0,19264954,19265002,0.11224489795918367,0.001901095642454331,27,98,11
709.0,19265004,19265053,0.056818181818181816,0.0016230567515643452,32,88,5
710.0,19265055,19265103,0.05102040816326531,0.0031391538812777647,33,98,5
711.0,19265106,19265150,0.08955223880597014,0.0016662080845708776,65,67,6
712.0,19265153,19265202,0.1527777777777778,0.0032006626757388177,43,72,11
713.0,19265203,19265252,0.09183673469387756,0.0036749091917187503,45,98,9
714.0,19265253,19265302,0.06451612903225806,0.004465108359198125,46,93,6
715.0,19265303,19265349,0.037037037037037035,0.0037193566978201524,45,81,3
716.0,19265350,19265399,0.07,0.00417367740875243,62,100,7
717.0,19265400,19265449,0.06349206349206349,0.0014633910682575392,50,63,4
718.0,19265451,19265498,0.047619047619047616,0.0035491435755610956,34,84,4
719.0,19265500,19265548,0.1368421052631579,0.0024854509106132616,31,95,13
720.0,19265550,19265599,0.06896551724137931,0.0032899293532343663,41,87,6
721.0,19265601,19265649,0.07777777777777778,0.00113185697313629,63,90,7
722.0,19265650,19265698,0.10144927536231885,0.003462503746059345,48,69,7
723.0,19265703,19265747,0.08333333333333333,0.0017932900160092533,35,72,6
724.0,19265750,19265799,0.15942028985507245,0.002897479132064645,44,69,11
725.0,19265800,19265847,0.057971014492753624,0.005374399549359719,26,69,4
726.0,19265850,19265898,0.08450704225352113,0.0011729033757651099,37,71,6
727.0,19265899,19265947,0.19298245614035087,0.0010055273082223083,30,114,22
728.0,19265949,19265997,0.08280254777070063,0.0057957408608073835,26,157,13
729.0,19265998,19266047,0.125,0.003319699751336616,35,88,11
730.0,19266048,19266097,0.24444444444444444,0.0009466625635271179,34,90,22
731.0,19266100,19266147,0.22429906542056074,0.001325010524885338,33,107,24
732.0,19266149,19266197,0.12295081967213115,0.000932320200863438,36,122,15
733.0,19266198,19266246,0.07339449541284404,0.0009845532597404147,35,109,8
734.0,19266250,19266296,0.045454545454545456,0.003245305290411801,29,110,5
735.0,19266298,19266344,0.013043478260869565,0.002276656023858935,37,230,3
736.0,19266347,19266396,0.0,0.006056663236106993,34,149,0
737.0,19266398,19266445,0.0989010989010989,0.001326177961623666,36,91,9
738.0,19266446,19266495,0.03076923076923077,0.005285095183464886,30,65,2
739.0,19266496,19266541,0.07291666666666667,0.004283409869827226,21,96,7
740.0,19266546,19266595,0.08602150537634409,0.002584932855356975,40,93,8
741.0,19266596,19266644,0.13114754098360656,0.001137439492984656,40,122,16
742.0,19266646,19266694,0.07692307692307693,0.0009723595192056996,15,143,11
743.0,19266697,19266743,0.05789473684210526,0.004760462630954181,17,190,11
744.0,19266746,19266792,0.11475409836065574,0.0020584956057635045,24,122,14
745.0,19266794,19266842,0.031914893617021274,0.0012399209651853455,19,94,3
746.0,19266844,19266892,0.056910569105691054,0.004174401228669544,40,123,7
747.0,19266893,19266941,0.045454545454545456,0.006011433191918179,45,88,4
748.0,19266945,19266992,0.028169014084507043,0.0060345400215288695,42,71,2
749.0,19266993,19267041,0.07017543859649122,0.00449727056338485,31,171,12
750.0,19267043,19267092,0.046511627906976744,0.0054829071688689245,23,129,6
751.0,19267093,19267141,0.0784313725490196,0.004749543571780801,22,102,8
752.0,19267144,19267191,0.07194244604316546,0.0009074228206392748,16,139,10
753.0,19267193,19267242,0.23423423423423423,7.197381413110995e-05,21,111,26
754.0,19267243,19267292,0.0963855421686747,0.00479814239378633,29,83,8
755.0,19267293,19267342,0.0379746835443038,0.004208300461934768,17,79,3
756.0,19267343,19267392,0.06097560975609756,0.0032637069289650207,31,82,5
757.0,19267393,19267442,0.06578947368421052,0.0013934296984697597,29,76,5
758.0,19267443,19267491,0.04878048780487805,0.0011685753445147067,23,82,4
759.0,19267493,19267542,0.14018691588785046,0.0009823117933040616,25,107,15
760.0,19267544,19267592,0.05154639175257732,0.001555904129110184,22,97,5
761.0,19267593,19267641,0.12048192771084337,0.000905661243028392,20,83,10
762.0,19267642,19267691,0.09649122807017543,0.0005587251299913547,15,114,11
763.0,19267692,19267740,0.1111111111111111,0.0012932612034355145,23,99,11
764.0,19267742,19267790,0.10236220472440945,0.0002888439998695318,12,127,13
765.0,19267794,19267840,0.04716981132075472,0.005275901663163985,17,106,5
766.0,19267841,19267890,0.05426356589147287,0.002782830190397086,30,129,7
767.0,19267892,19267940,0.10687022900763359,0.0039460043564349115,22,131,14
768.0,19267943,19267989,0.04,0.0019177847790903576,24,100,4
769.0,19267991,19268037,0.046875,0.0010585976462935505,21,128,6
770.0,19268039,19268087,0.037383177570093455,0.0011543304649704932,37,107,4
771.0,19268088,19268137,0.04807692307692308,0.0017795035840078206,41,104,5
772.0,19268138,19268186,0.03424657534246575,0.0043291239330727,43,146,5
773.0,19268187,19268234,0.03424657534246575,0.00598573350741093,34,146,5
774.0,19268236,19268282,0.027624309392265192,0.005082732138253959,37,181,5
775.0,19268283,19268331,0.037037037037037035,0.0033080129779275796,35,135,5
776.0,19268332,19268381,0.09230769230769231,0.0011468261707417511,26,65,6
777.0,19268382,19268429,0.11688311688311688,0.0023102181070789466,38,77,9
778.0,19268431,19268478,0.12307692307692308,0.003802060023384531,25,65,8
779.0,19268480,19268528,0.047058823529411764,0.004930145196478019,53,85,4
780.0,19268529,19268577,0.07246376811594203,0.002828530615406669,28,69,5
781.0,19268578,19268626,0.189873417721519,0.0008228464376051614,39,79,15
782.0,19268628,19268677,0.21,2.008016530294118e-05,31,100,21
783.0,19268678,19268727,0.1,0.002611257979345573,33,110,11
784.0,19268728,19268776,0.029411764705882353,0.003361613945866526,31,102,3
785.0,19268778,19268826,0.08108108108108109,0.0018304501356890394,35,74,6
786.0,19268827,19268875,0.10222222222222223,0.002509829277403987,21,225,23
787.0,19268876,19268923,0.03529411764705882,0.00565451344611197,39,170,6
788.0,19268926,19268973,0.08280254777070063,0.0021033170126649853,27,157,13
789.0,19268974,19269022,0.0872093023255814,0.0014365895922303243,38,172,15
790.0,19269024,19269072,0.03787878787878788,0.0028263428321102665,25,132,5
791.0,19269073,19269120,0.112,0.0009386079027856437,25,125,14
792.0,19269122,19269169,0.05660377358490566,0.001513982908209174,35,106,6
793.0,19269170,19269215,0.08928571428571429,0.0009383861235470744,33,112,10
794.0,19269217,19269265,0.02654867256637168,0.004572472342374541,49,113,3
795.0,19269267,19269314,0.10091743119266056,0.0011606195419535204,54,109,11
796.0,19269315,19269364,0.03305785123966942,0.004425376787371047,33,121,4
797.0,19269365,19269414,0.03787878787878788,0.005433175488029029,45,132,5
798.0,19269416,19269462,0.0660377358490566,0.0018830003920962718,45,106,7
799.0,19269465,19269511,0.11,0.0010025645601165866,44,100,11
800.0,19269513,19269560,0.047619047619047616,0.004985341604398024,51,126,6
801.0,19269562,19269610,0.10638297872340426,0.0011320652543911694,42,141,15
802.0,19269612,19269661,0.0873015873015873,0.005514296262427034,46,126,11
803.0,19269662,19269711,0.09523809523809523,0.0022846065455474907,33,84,8
804.0,19269712,19269761,0.07526881720430108,0.0025405060880168274,45,93,7
805.0,19269762,19269811,0.010526315789473684,0.00496385443265366,51,95,1
806.0,19269812,19269860,0.075,0.0015147429718813303,43,80,6
807.0,19269861,19269909,0.09278350515463918,0.005277143502674814,42,97,9
808.0,19269910,19269957,0.09183673469387756,0.0027889598983484344,25,98,9
809.0,19269959,19270008,0.042735042735042736,0.0055071541552422325,26,117,5
810.0,19270009,19270058,0.12307692307692308,0.002911572863402547,34,130,16
811.0,19270059,19270107,0.025,0.0060667129158836425,40,80,2
812.0,19270110,19270157,0.0196078431372549,0.0027242007129589354,25,102,2
813.0,19270159,19270208,0.045454545454545456,0.00354375659865372,39,88,4
814.0,19270209,19270258,0.10743801652892562,0.0010005357151277347,80,121,13
815.0,19270259,19270308,0.10112359550561797,0.0010563757685133214,65,89,9
816.0,19270309,19270358,0.08661417322834646,0.004430956190463031,56,127,11
817.0,19270361,19270408,0.16,0.0006173313332613445,50,150,24
818.0,19270409,19270455,0.0873015873015873,0.0011329429099932059,27,126,11
819.0,19270458,19270506,0.06428571428571428,0.004354120180305014,16,140,9
820.0,19270509,19270554,0.04861111111111111,0.0009828259468353322,42,144,7
821.0,19270556,19270604,0.11764705882352941,0.0009491312623446271,34,119,14
822.0,19270605,19270654,0.06493506493506493,0.0013901573328839716,36,77,5
823.0,19270655,19270702,0.026785714285714284,0.00395967144114797,26,112,3
824.0,19270705,19270754,0.08695652173913043,0.005092899385597371,35,69,6
825.0,19270755,19270804,0.04395604395604396,0.004889372094902595,44,91,4
826.0,19270806,19270854,0.0945945945945946,0.003508092993622849,40,74,7
827.0,19270856,19270904,0.09195402298850575,0.004296017549165431,36,87,8
828.0,19270905,19270953,0.07894736842105263,0.004617345995780418,44,76,6
829.0,19270954,19271003,0.25263157894736843,0.0009058082158222839,47,95,24
830.0,19271004,19271053,0.024096385542168676,0.006044337395134247,43,83,2
831.0,19271054,19271102,0.10204081632653061,0.0010019563551177475,43,98,10
832.0,19271103,19271148,0.03896103896103896,0.0013134882811660833,66,77,3
833.0,19271150,19271198,0.39263803680981596,0.000579369567874188,38,163,64
834.0,19271200,19271249,0.0625,0.002937038420399004,28,80,5
835.0,19271250,19271299,0.03296703296703297,0.0013461267489291544,41,91,3
836.0,19271300,19271348,0.028169014084507043,0.003169648276372523,23,71,2
837.0,19271351,19271398,0.17796610169491525,0.0010049814177490644,37,118,21
838.0,19271399,19271445,0.05970149253731343,0.0025370559260099773,43,67,4
839.0,19271449,19271497,0.04580152671755725,0.0032535923815235515,59,131,6
840.0,19271499,19271547,0.07058823529411765,0.00217574092243673,37,85,6
841.0,19271548,19271596,0.010101010101010102,0.006224872145272669,89,99,1
842.0,19271597,19271646,0.14741035856573706,0.001957261398609163,72,251,37
843.0,19271647,19271695,0.05511811023622047,0.0043662430828653375,16,127,7
844.0,19271703,19271743,0.05555555555555555,0.0023603933568245345,15,36,2
845.0,19271745,19271791,0.024390243902439025,0.0027830754783565357,73,123,3
846.0,19271793,19271842,0.07228915662650602,0.002469274476253234,21,83,6
847.0,19271843,19271891,0.04938271604938271,0.002555789212631757,103,162,8
848.0,19271895,19271942,0.1527777777777778,0.0019032346104720162,20,72,11
849.0,19271944,19271992,0.09574468085106383,0.003944900548512534,29,94,9
850.0,19271994,19272041,0.03225806451612903,0.006060186352354184,27,62,2
851.0,19272047,19272092,0.034482758620689655,0.004433463422762668,37,58,2
852.0,19272093,19272142,0.04065040650406504,0.004222912396182903,51,123,5
853.0,19272143,19272192,0.07042253521126761,0.001327667695241807,51,71,5
854.0,19272193,19272242,0.035211267605633804,0.0016024125214556717,25,142,5
855.0,19272243,19272290,0.1724137931034483,0.0009349508711822403,25,87,15
856.0,19272293,19272340,0.035398230088495575,0.0028596534308932527,32,113,4
857.0,19272342,19272389,0.10227272727272728,0.002169582327495112,30,88,9
858.0,19272393,19272439,0.09523809523809523,0.0031054803112439398,28,84,8
859.0,19272441,19272489,0.056910569105691054,0.004336081168479781,25,123,7
860.0,19272493,19272539,0.049019607843137254,0.002170845214186227,31,102,5
861.0,19272540,19272589,0.13953488372093023,0.001158856601709298,33,86,12
862.0,19272591,19272638,0.1111111111111111,0.0010327193375399266,26,54,6
863.0,19272640,19272688,0.043478260869565216,0.0010139259403585958,21,69,3
864.0,19272689,19272737,0.05813953488372093,0.0010435045488297375,25,86,5
865.0,19272739,19272786,0.06666666666666667,0.0010004118463426096,25,75,5
866.0,19272790,19272836,0.05319148936170213,0.0015757038910404761,28,94,5
867.0,19272838,19272884,0.04395604395604396,0.0010772987538072401,28,91,4
868.0,19272887,19272932,0.08333333333333333,0.00039764990615246635,11,96,8
869.0,19272934,19272980,0.017167381974248927,0.0009808754806983444,27,233,4
870.0,19272985,19273032,0.15384615384615385,0.000986655737977001,9,65,10
871.0,19273033,19273081,0.05555555555555555,0.004712158967691868,44,90,5
872.0,19273082,19273131,0.104,0.001009110809490939,30,125,13
873.0,19273132,19273178,0.1937984496124031,0.0004594663535532606,15,129,25
874.0,19273180,19273227,0.14838709677419354,0.0011819608726053264,23,155,23
875.0,19273230,19273276,0.06976744186046512,0.005499975216897081,28,129,9
876.0,19273277,19273326,0.1568627450980392,0.002601282456116571,25,153,24
877.0,19273327,19273376,0.047244094488188976,0.00395973851256696,27,127,6
878.0,19273378,19273426,0.05,0.006023089967566569,23,160,8
879.0,19273427,19273476,0.05660377358490566,0.0026665732010027134,21,106,6
880.0,19273480,19273525,0.10526315789473684,0.0018766443038306683,16,76,8
881.0,19273527,19273576,0.04395604395604396,0.002930597263821006,13,91,4
882.0,19273579,19273622,0.12,0.00103091319227279,13,75,9
883.0,19273626,19273672,0.02564102564102564,0.0018456806174384508,16,78,2
884.0,19273675,19273723,0.11267605633802817,0.0008537778651013008,33,71,8
885.0,19273724,19273771,0.13846153846153847,0.001005522209796403,27,65,9
886.0,19273773,19273818,0.17647058823529413,0.0010140716773045428,15,68,12
887.0,19273823,19273871,0.0847457627118644,0.0054243284164096845,21,59,5
888.0,19273872,19273916,0.09523809523809523,0.006032059753934033,20,63,6
889.0,19273921,19273968,0.0425531914893617,0.006039061885166525,24,94,4
890.0,19273969,19274015,0.03571428571428571,0.0029378307885107808,28,84,3
891.0,19274017,19274065,0.0410958904109589,0.0021672452032553747,45,73,3
892.0,19274066,19274115,0.09210526315789473,0.006024632127548547,20,76,7
893.0,19274118,19274164,0.037037037037037035,0.0014038632255636264,28,81,3
894.0,19274165,19274213,0.11494252873563218,0.0010929874012230386,21,87,10
895.0,19274214,19274262,0.020618556701030927,0.005295651273410172,18,97,2
896.0,19274263,19274312,0.08235294117647059,0.0009381931604584074,29,85,7
897.0,19274313,19274362,0.0847457627118644,0.0016865419686966441,31,118,10
898.0,19274364,19274411,0.05128205128205128,0.002811814366477201,38,117,6
899.0,19274412,19274461,0.05511811023622047,0.004592973548295668,44,127,7
900.0,19274462,19274510,0.06521739130434782,0.003217382338647834,54,92,6
901.0,19274512,19274560,0.10227272727272728,0.002871503569783154,29,88,9
902.0,19274562,19274607,0.10810810810810811,0.002659536603667083,28,74,8
903.0,19274610,19274659,0.04411764705882353,0.0032756490852649286,26,68,3
904.0,19274660,19274709,0.038834951456310676,0.005995636971411726,26,103,4
905.0,19274711,19274757,0.016666666666666666,0.006027151080898701,34,60,1
906.0,19274760,19274805,0.1,0.004340048107815884,26,80,8
907.0,19274810,19274856,0.09278350515463918,0.00600320525502602,23,97,9
908.0,19274860,19274906,0.09210526315789473,0.0049078735475004374,32,76,7
909.0,19274910,19274957,0.0425531914893617,0.005577749052666854,22,94,4
910.0,19274959,19275005,0.056179775280898875,0.0015654705137817166,24,89,5
911.0,19275009,19275052,0.014925373134328358,0.0037781112637552757,31,67,1
912.0,19275053,19275102,0.05405405405405406,0.004406132165452044,25,74,4
913.0,19275103,19275150,0.16883116883116883,0.0009075706927644217,38,77,13
914.0,19275151,19275197,0.09090909090909091,0.0042667823494535444,47,88,8
915.0,19275199,19275247,0.05426356589147287,0.0036843664379880283,37,129,7
916.0,19275250,19275298,0.0847457627118644,0.0014576061978960344,29,59,5
917.0,19275299,19275347,0.03508771929824561,0.004160240981718966,37,57,2
918.0,19275349,19275395,0.05,0.004160397071726264,16,40,2
919.0,19275398,19275445,0.1346153846153846,0.005010071822582927,16,52,7
920.0,19275449,19275495,0.24074074074074073,0.0010434266353971885,24,54,13
921.0,19275496,19275545,0.16666666666666666,0.0009718252451749205,25,72,12
922.0,19275546,19275593,0.06153846153846154,0.004400350753385959,36,65,4
923.0,19275595,19275644,0.19047619047619047,0.0015110016837207919,34,63,12
924.0,19275645,19275694,0.07692307692307693,0.0052286457341158095,34,52,4
925.0,19275695,19275740,0.017857142857142856,0.004634856683108845,28,56,1
926.0,19275746,19275793,0.1320754716981132,0.001342625542121973,43,53,7
927.0,19275794,19275843,0.08333333333333333,0.0008719972142614948,32,72,6
928.0,19275844,19275891,0.08333333333333333,0.0010358004606933382,44,72,6
929.0,19275894,19275941,0.02702702702702703,0.0013017427084315346,32,74,2
930.0,19275943,19275991,0.07207207207207207,0.005715633155257741,41,111,8
931.0,19275992,19276039,0.08653846153846154,0.0011848120183839148,27,104,9
932.0,19276042,19276091,0.054945054945054944,0.004600438041027358,30,91,5
933.0,19276093,19276139,0.07692307692307693,0.005691073800813968,19,78,6
934.0,19276143,19276187,0.16,0.0021783375417194313,37,75,12
935.0,19276190,19276238,0.1728395061728395,0.0011167305352852174,22,81,14
936.0,19276239,19276286,0.3850574712643678,0.0008145201762960688,34,174,67
937.0,19276291,19276337,0.0872093023255814,0.001213776129576302,33,172,15
938.0,19276343,19276385,0.08860759493670886,0.000995575096961503,16,79,7
939.0,19276388,19276437,0.04819277108433735,0.005727981541246313,32,83,4
940.0,19276438,19276484,0.07575757575757576,0.0010826633727899554,37,66,5
941.0,19276491,19276537,0.0502283105022831,0.00023852115236609433,18,219,11
942.0,19276538,19276586,0.1111111111111111,0.0009823309089706557,42,90,10
943.0,19276588,19276636,0.07792207792207792,0.0021623236924413064,48,77,6
944.0,19276638,19276685,0.0625,0.0036896895476085526,34,80,5
945.0,19276687,19276735,0.1267605633802817,0.0028269647851596564,46,71,9
946.0,19276736,19276782,0.05357142857142857,0.004233992669663353,34,56,3
947.0,19276784,19276832,0.12727272727272726,0.004073750113856517,43,55,7
948.0,19276833,19276879,0.11475409836065574,0.005730916518520206,54,61,7
949.0,19276883,19276927,0.08333333333333333,0.005790657720491223,32,72,6
