start_block,end_block,uni_lp_return,uni_lp_return_raw,uni_log_cum_return,uni_log_cum_return_raw,uni_cum_simple_return,uni_cum_simple_return_raw
19246805.0,19246847.0,-0.0011417807180044246,-4.755136301841192e-05,-0.03417220402780794,-0.006499189395864993,-0.0335949285381123,-0.006478115343930613
19246849.0,19246893.0,0.0013364542708930419,8.09036467689509e-06,-0.032836642017035816,-0.006491099063914957,-0.03230337235294434,-0.006470077389569284
19246900.0,19246943.0,-0.007131326379303029,-0.00034328508138977863,-0.039993517844399466,-0.006834443081116562,-0.039204332840846345,-0.006811141389915787
19246945.0,19246992.0,-0.0018633886995883691,-9.129308399605284e-05,-0.04185864481242619,-0.006925740332579822,-0.04099466862964418,-0.006901812663808848
19246993.0,19247042.0,0.006900576250766812,0.00011371181196269143,-0.03498176857127401,-0.006812034985315106,-0.03437697921563121,-0.006788885669469891
19247043.0,19247090.0,0.0006892508120151866,1.0101449196194158e-06,-0.034292755183509535,-0.006811024840905591,-0.03371142276445516,-0.006787882382308541
19247093.0,19247141.0,0.004512485921230706,0.00015174875747702406,-0.02979042000161678,-0.0066592875961066925,-0.029351059163833737,-0.006637163677549074
19247143.0,19247190.0,0.0008626745702313709,-5.898556291450552e-05,-0.0289281173212279,-0.006718274898737925,-0.028513705005952406,-0.00669575774362785
19247191.0,19247240.0,0.0002859483492044096,4.998361235469114e-06,-0.02864220984746075,-0.006713276549994116,-0.02823591010362414,-0.006690792850208238
19247242.0,19247290.0,0.0002790605727738496,-3.277141377190953e-05,-0.028363188204846148,-0.006746048500760521,-0.027964729060096616,-0.006723344997239145
19247291.0,19247337.0,0.003593797919590486,0.0002962995733033761,-0.024775832546821808,-0.0064497928155066156,-0.024471430725624077,-0.006429037548189687
19247340.0,19247387.0,-0.002212218563002159,-0.00012339155465573813,-0.026990501680107627,-0.0065731919835264685,-0.02662951313531181,-0.006551635813907386
19247390.0,19247438.0,-0.0005197165254426328,-0.0002097923688596679,-0.027510353304994586,-0.006783006361883473,-0.027135389862713466,-0.006760053699569779
19247440.0,19247488.0,-0.0010182315608837662,-0.000679229297239564,-0.0285291036158024,-0.007462466439850039,-0.028125991313222132,-0.007434691370285629
19247489.0,19247538.0,-0.001590077207364751,-0.000605979502518934,-0.030120446337618158,-0.008068629622155597,-0.02967134602286514,-0.008036165602226641
19247539.0,19247587.0,-0.002800437570480966,0.0014904892356303213,-0.03292481246956718,-0.0065792500631023255,-0.032388690841176904,-0.006557654184922268
19247590.0,19247637.0,-0.001630649812887551,6.608504347350217e-06,-0.03455679323894025,-0.006572641580591089,-0.0339665260414046,-0.006551089016861189
19247638.0,19247683.0,0.009577095644969157,0.00033002997025167395,-0.0250252672554888,-0.006242666058250645,-0.02471473106506128,-0.006223221102322762
19247688.0,19247736.0,-0.001422664440247432,0.00016724806975785053,-0.026448944643628267,-0.006075431972891968,-0.026102234736272156,-0.006057013854281923
19247737.0,19247786.0,-0.009154758116744613,-0.00016610779549468404,-0.03564586507962622,-0.006241553565814398,-0.035018033207699695,-0.006222115532557915
19247788.0,19247835.0,-0.005423900716679586,-0.0004729422705347829,-0.04108452855114029,-0.006714607708818969,-0.04025199958896741,-0.006692115101645135
19247837.0,19247885.0,-0.013057792646439801,-0.0014507798410996866,-0.054228323660582715,-0.008166440949949911,-0.05278418997116985,-0.008133186157061045
19247886.0,19247934.0,-0.004800038385409614,-0.0013879723776970975,-0.059039919228353804,-0.009555377453530918,-0.057330862218575085,-0.0095098698970294
19247937.0,19247983.0,0.000193997070153264,-0.00025417179480231465,-0.05884594097319887,-0.009809581555458404,-0.057147987167721626,-0.00976162455113172
19247985.0,19248033.0,-0.002008680761121823,-0.00025524550333171715,-0.060856641839137825,-0.010064859639467724,-0.059041875866482796,-0.010014378443691463
